,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,len_content
18756,CONT_000000000500288,폴,우리동네에 있었으면 좋겠다 시설 깔끔하고 좋습니다 부들부들 ㅎㅎ,kakao,5.0,21.05.12.,35
18760,CONT_000000000500288,리락쿠마,리모델링해서 깨끗하고 좋아요 수질도 괜찮고 온탕사우나 뜨끈합니다,kakao,5.0,21.04.12.,35
18766,CONT_000000000500288,무 궁 화,입구부터 열체크하고  내부도 예쁘게 바뀌여서 놀랍네요 ,kakao,5.0,20.11.13.,30
18774,CONT_000000000500288,오빠믿지?,제주가면 무적권 갈의향 있당 물론 목욕야외만,kakao,5.0,20.06.26.,24
18720,CONT_000000000500288,lavenderdonkey,                      ,kakao,5.0,22.09.21.,22
18735,CONT_000000000500288,후,힐링했어요 너무 좋아요 노천탕 꼭 추천 ,kakao,5.0,22.02.21.,22
18738,CONT_000000000500288,먹잘알,진짜 완전 힐링했어요 야외노천탕 최고임,kakao,5.0,22.01.19.,21
18781,CONT_000000000500288,"Hahyoung, Lee",탄산이 보글보글 몸에 막 좋은 느낌,kakao,5.0,20.03.13.,19
18742,CONT_000000000500288,껑,리모델링 해서 너무 좋습니다,kakao,5.0,21.11.04.,15
18747,CONT_000000000500288,김영훈,마지막날 피로풀기 좋아요,kakao,5.0,21.10.09.,13
18748,CONT_000000000500288,신정헌,진짜 탄산수 최고에요,kakao,5.0,21.08.27.,11
18754,CONT_000000000500288,김희성,피로가 싹 가시네,kakao,5.0,21.06.27.,9
18737,CONT_000000000500288,jj,특별하네요,kakao,5.0,22.01.23.,5
18746,CONT_000000000500288,rororong,역시조아요,kakao,5.0,21.10.16.,5
18708,CONT_000000000500288,별별탐험중, ,kakao,5.0,22.12.23.,1
18709,CONT_000000000500288, , ,kakao,5.0,22.12.18.,1
18714,CONT_000000000500288,늘푸른, ,kakao,5.0,22.11.24.,1
18718,CONT_000000000500288,Jay, ,kakao,5.0,22.09.25.,1
18736,CONT_000000000500288,황태건, ,kakao,5.0,22.02.21.,1
18751,CONT_000000000500288,이고니, ,kakao,5.0,21.08.05.,1
16574,CONT_000000000500287,ok차박 전국투어,차박 산방굴사유튜브 검색하시면 동영상 올렸습니다 산방산에 네게 절광명사 보문사  산방사 산방굴사 입장료 천원,kakao,5.0,22.11.12.,60
16587,CONT_000000000500287,뿡,계단 쭉 올라오면 정말 굴이 있다그 안에 계신 부처님을 보면 마음이 경건해짐위에서 내려다보는 경치도 멋있다,kakao,5.0,20.12.08.,59
16577,CONT_000000000500287,유자곤듀,힐링되는 곳이에요 ,kakao,5.0,22.08.02.,10
16583,CONT_000000000500287,살과의전쟁,우선 입장료가 저렴하고 가까워서 올라가 볼만 합니다 불교신자가 아니라면 다올라가서 딱히 볼건 없어요 팁을 드리자면 입장료 매표소 전에 전망대가 있는데 경치가 끝내줍니다 보문사와 중간에 전망대까지 무료로 다녀오세요,kakao,4.0,21.08.10.,118
16584,CONT_000000000500287,neud,엥 불교신자 아니어도 자연과 사찰의 조화 좋아하는 사람이면 한번쯤 방문해볼만 함다만 앞쪽의 파라솔은 ㄹㅇ 다른걸로 교체하시는게 어떨지,kakao,4.0,21.07.27.,74
16585,CONT_000000000500287,서두물인,산방산  산방굴사 절 안에 떨어지는 신선의 눈물 약수 모두 신비스럽군요,kakao,4.0,21.03.31.,39
16578,CONT_000000000500287,아이유참좋다,근처에 이것저것 많음 용머리해안 유채꽃밭 놀이기구 등등,kakao,4.0,22.03.23.,30
16581,CONT_000000000500287,정다움,한번쯤가볼만한곳산방굴사전에펼쳐지는 전경이 굿,kakao,4.0,21.12.16.,24
16575,CONT_000000000500287,지희,좋아요,kakao,4.0,22.08.18.,3
16579,CONT_000000000500287,탱탱균🚊🏊🚴⚽⚾,지나는길이면 한번 들를만해요입장료가 있대서 굴사까진 안올라갔지만 근처는 둘러볼수있어요공중화장실 주차장있으니 잠깐쉬셔도되고바로아래에 유채꽃 사진스팟이 있으니 찍으셔도되구요유채꽃사진 입장료는 인당 천원씩 받습니다,kakao,3.0,22.02.24.,116
16592,CONT_000000000500287,손원호 (Wison),산방굴사 매표소 전에 있는 전망대가 훌륭하다 절은 굳이 갈필요 없을듯 하면서 거기가서 약수물도 마시고 그랬다,kakao,3.0,19.10.08.,60
16591,CONT_000000000500287,beaucoupderiz,소원을 말해봐올라가서 소원 빌고 왔습니다동굴 속 불상,kakao,3.0,20.06.12.,29
16594,CONT_000000000500287,myks, 제주도 여름휴가,kakao,3.0,19.07.29.,9
16573,CONT_000000000500287,최현석, ,kakao,3.0,23.01.26.,1
16586,CONT_000000000500287,프로혼밥러_coco,그냥 딱 한번정도만 가볼듯 하다 요금내고 올라가는데부터 분정도면 산방굴사에 도착하는데 산 안에 굴이 있고 그안에 절이 있다는게 신기하긴하다 근데 저 파라솔 무슨 동네편의점인줄 미관을 해치는 느낌이었다,kakao,2.0,21.02.23.,111
16593,CONT_000000000500287,임경희,매표소가 한참 올라가야 있는데 낚이는 느낌 굴에 불상 있는것 그저그래요 스님이 지키고 있어서 관광지 느낌은 아니고 불교신자라면 의미가 있겠지만,kakao,2.0,19.08.27.,79
16582,CONT_000000000500287,성게아보카도육회,오르막길은 너무 힘들고막상 기대한 굴은 생각보다 깊지 않았다불교가 아니라면 굳이 안올라가도 될듯,kakao,2.0,21.09.20.,53
16588,CONT_000000000500287,나야나,산방굴사 관리인인지 모르겠지만 살이 디룩디룩찐 아줌마의 참배객을 대하는 태도와 말투에 오만정이 떨어진다  무슨 완장찬 아줌마처럼 참배객등산객에게 오만불손하다,kakao,1.0,20.10.24.,87
16576,CONT_000000000500287,버드,제일 더운 날씨에 시원한 민소매랑 긴바지를 입고 갔더니 불경하다고 굴 속도 못 들어오게 하네요 다른 분들은 땀띠 걸리더라도 꼭 긴팔 긴바지 입고 가세요,kakao,1.0,22.08.03.,84
16590,CONT_000000000500287,장미,자연경관에 알박기인가 어찌 개의 절이 한꺼번에 영업중이지,kakao,1.0,20.07.09.,31
16580,CONT_000000000500287,▪️,자연 훼손이 심각하다 참으로 심각하다,kakao,1.0,22.01.28.,20
16589,CONT_000000000500287,치우,올라갈 가치는 전혀없습니다,kakao,1.0,20.10.01.,14
6902,CONT_000000000500286,뚜루뚜,관광지에 있는 카페 치고는 커피나 음료맛이 좋았어요 특히 커피 너무 맛있어서 라떼 마셔보고 아메리카노 잔 추가로 더 주문해서 마셨어요 ㅎㅎ 위치는 용머리해안 매표소 바로 앞이더라구요 매장안은 생각보다 협소하지만 뷰가 끝내주는 야외 테이블이 있어서 좋았어요 넘 더울땐 이용이 어려울 것 같디만 화장실도 깔끔했고 쥬스도 있어서 부모님 모시고 가기 좋았습니다  평일인데도 사람이 너무 많아서 자리 잡기 어려운게 단점이지만 다음에 꼭 방문하고싶은 커피맛최고의 뷰 였습니다,kakao,5.0,22.04.26.,259
6898,CONT_000000000500286,크리스토퍼,주차장에 주차할때까지도 맞게 온건가 싶을정도로 숨어 있던 카페일부러 찾아 갔는데 생각보다 규모는 작았지만 너무 멋진 뷰에 커피 맛도 괜찮았고초코케이크 너무 맛있어요앉아 있는 것만으로 힐링 다음에 꼭 또 오고 싶어요,kakao,5.0,22.06.11.,119
6899,CONT_000000000500286,free,사장님부부 너무  친절하심커피도  뷰도 최고용머리 형제섬 송악산이 한눈에판매용 드립백도 맛과 향이 좋아요옛스러운 인테리어가  방문객들에게  우리의 전통 문화를  보여준다이름표가 있으면  더 좋을듯,kakao,5.0,22.06.05.,109
6941,CONT_000000000500286,먹깨비,망고체리허브아이스티자몽루이보스아이스티오션뷰 테라스도 너무 맘에 들었고 음료도 맛있었어요   굿굿용머리해안과 산방산랜드 방문하시면 잠깐 바다보면서 쉬었다가기 좋은 것 같아용,kakao,5.0,20.02.19.,95
6920,CONT_000000000500286,라떼는,용머리공용주차장에 주차하고 조금만 걸어가면 나오는 곳 음료도 맛있고 뷰  사진 맛집주변 산책까지 하고 오면 더 좋을 곳이니 여유롭게 갈 것을 추천,kakao,5.0,21.01.05.,81
6940,CONT_000000000500286,normal,아주 위치가 한적하고 좋네요 용머리해안에 주차하고 조금만 산책하며 걸어오면바로 앞까지는 주차 안됨 조용하고 한가로움을 만끽할 수 있어요,kakao,5.0,20.03.31.,75
6921,CONT_000000000500286,Chloe,그냥저냥 바다 잘 보이는 카페겠거니 했는데 너무 맛있게 먹었어요 디저트 시켜서 분만에 순삭한 것 같아요 뷰도 너무 좋구 쇼파도 편해요,kakao,5.0,20.12.13.,74
6887,CONT_000000000500286,리버,항포카토 보고 기대했는데 양도 많고 아이스크림이랑 샷조화가 너무 좋아용 친구가 감동의 맛이라고 안 잊어버릴거래요ㅋㅋㅋㅋ ,kakao,5.0,22.12.26.,67
6937,CONT_000000000500286,이시우,오션뷰가 정말 아름다워요 음료도 제과류도 다 괜찮습니다근처 공영주차장에 주차한 뒤 분 정도 걸어 올라와야 해요,kakao,5.0,20.05.21.,61
6911,CONT_000000000500286,주성식,항포카토가 특이하고 맛있고요 커피는 무난 조용하고 용머리 해얀 뷰가 예쁘며 인테리어도 아기자기하게 잘해놨어요,kakao,5.0,21.11.26.,60
6886,CONT_000000000500286,임승택(rainman),월말 따스한 햇살을 맞으며 풍경을 바라보는 여유를 만끽했습니다 시그니쳐인 크림라떼 강추합니다,kakao,5.0,23.01.23.,51
6914,CONT_000000000500286,bong2,용머리 해안 산책 후 들어와 커피 마시며 쉬면너무 힐링 되는 것 같아요야외뷰도 너무 좋아요,kakao,5.0,21.04.21.,50
6928,CONT_000000000500286,동이와상,예쁘고 좋아요 한쪽으로는 마운틴뷰 한쪽으로는 오션뷰 각각 나눠져있어서 더 좋았어요 ㅋㅋㅋㅋ,kakao,5.0,20.09.27.,50
6932,CONT_000000000500286,권이삭,죠리퐁쉐이크 맛있어요날씨 좋을 때는 밖에서 먹으면 더 좋을 것 같네요경치 정말 좋아요,kakao,5.0,20.08.21.,47
6934,CONT_000000000500286,진실한평가,음료도 맛있구요 커피말고 뷰도 좋았어요 내부가 굉장히 쾌적하네요 ㅎㅎ,kakao,5.0,20.07.16.,38
6906,CONT_000000000500286,J,뷰가 좋아요 커피는 잘모르겠고 제주감귤착즙주스 맛이있어요,kakao,5.0,22.02.04.,31
6904,CONT_000000000500286,열심히 먹쟈,직원분들 친절하시고 당근케익 맛있어요그리고 완전 뷰맛집,kakao,5.0,22.04.15.,30
6918,CONT_000000000500286,낭니,뷰가 짱임크로플도 맛있고믿고 가세요 후회는 없으실듯,kakao,5.0,21.01.29.,28
6942,CONT_000000000500286,루이스,해변뷰가 멋있고 한가롭고 즐거운 시간 보냈습니다,kakao,5.0,19.12.29.,26
6919,CONT_000000000500286,메롱,뷰 음료 도민할인 바다 보고플때 오면 좋을 듯,kakao,5.0,21.01.17.,25
6925,CONT_000000000500286,킬러,뷰맛집원앤온리 못가면 여기 와도 나쁘지 않을듯,kakao,5.0,20.11.09.,25
6901,CONT_000000000500286,ㅇ)ㅁ,그냥 뷰값임 가서 사진찍고 추억을 남기세요,kakao,5.0,22.04.28.,23
6889,CONT_000000000500286,둘째,카페도 예쁘고 맛있고 친절해요 ,kakao,5.0,22.12.01.,17
6936,CONT_000000000500286,S,뷰가 미쳤다 용머리해안 뷰맛집임,kakao,5.0,20.06.17.,17
6938,CONT_000000000500286,:),음료 분위기 스텝 뷰 모두 완벽,kakao,5.0,20.04.28.,17
6939,CONT_000000000500286,블랙아이,인테리어와 뷰가 세상 멋지네요,kakao,5.0,20.04.13.,16
6903,CONT_000000000500286,큐큐다스,라떼 매일우유쓰심 고소함,kakao,5.0,22.04.23.,13
6910,CONT_000000000500286,mm,일몰을 볼 수 있는 카페,kakao,5.0,21.12.08.,13
6894,CONT_000000000500286,욜,오 커피 맛있어요,kakao,5.0,22.07.11.,9
6935,CONT_000000000500286,Hyun-jong Kim,창가뷰  커피맛 ,kakao,5.0,20.07.13.,9
6900,CONT_000000000500286,Ben,무조건 다시온다,kakao,5.0,22.05.28.,8
6909,CONT_000000000500286,정렉스,분위기 좋았음,kakao,5.0,22.01.20.,7
6931,CONT_000000000500286,moon,쉬다가기좋음,kakao,5.0,20.08.22.,6
6905,CONT_000000000500286,봄날은간다,최고의 뷰,kakao,5.0,22.02.15.,5
6916,CONT_000000000500286,유라, ,kakao,5.0,21.02.26.,1
1378,CONT_000000000500285,먹고노는게제일좋아,서쪽에서 산방산공영주차장안덕면 사계리  찍고 가다보면 산방산 정면으로 보이는 유채꽃밭 나와요 입장료는 원 년 월 일 기준 유채꽃 아직 있었습니다 봄 필수코스 인정,kakao,5.0,22.03.27.,90
1396,CONT_000000000500285,bella.see,날이 궂은 날 방문해 하늘이 흐려서인지 더 신비로웠어요 바람이 많이 불어 추워서 오래 머물진 못해서 아쉽네요 잘 좋을때 잘 갖추어입고 올라보고 싶은 곳,kakao,5.0,21.05.30.,84
1373,CONT_000000000500285,drgz,가까이 가면 갈수록 웅장하다 못해 그 기세에 눌려 무서워짐 그리고 그 느낌은 사진에 절대 안 담김 등산이 가능했으면 무조건 올랐을 것,kakao,5.0,22.06.26.,74
1391,CONT_000000000500285,JS,제주 여행할때마다 드라이브 코스로 지나가다가 보는데 항상 느끼지만 크고 웅장한 것이 아주그냥 멋져버립니다,kakao,5.0,21.06.24.,58
1405,CONT_000000000500285,성슈,뒤로는 산방산 앞으로는 용머리해안과 탁트인 바다를 보면 일상의 찌듬이 날라가는 기분  앞에 절도 좋습미다,kakao,5.0,21.02.23.,58
1407,CONT_000000000500285,xi자이자식아,산방산 근처 유채꽃들이 되게 이뻐요꽃밭에 들어가서 촬영 하려면입장료 인당 천원인데절대 아깝지 않네요,kakao,5.0,21.02.05.,55
1363,CONT_000000000500285,ok차박 전국투어,차박 산방산유튜브 검색하시면 드론동영상 올렸습니다 올라갈수없는 산방산드론으로 올라가 보았습니다,kakao,5.0,22.11.10.,52
1367,CONT_000000000500285,오팔반지,그냥 밑에서 올려다 보기만 해도 웅장함 성산일출봉 봤을때와 같은 감동이 제주에 꼭 와야하는곳,kakao,5.0,22.08.30.,51
1386,CONT_000000000500285,추억과 함께,산방산은 등산하는 것도 좋지만 마을에서 산방산을 바라보는 배경도 너무 예쁩니다 강축,kakao,5.0,21.08.22.,46
1395,CONT_000000000500285,우라까이,웅장한 모습 정말 멋있습니다 송악산산방산 코스는 제주 올때마다 찾게 될듯합니다,kakao,5.0,21.06.03.,43
1416,CONT_000000000500285,roy shin,진짜 멋진산 가까이서 볼수있음 좋겠음용머리 해안이 막혀 있어서 아쉬움,kakao,5.0,20.09.20.,38
1421,CONT_000000000500285,권혁주,몇번가도 좋네요 산방사하고 용머리해안까지 가면 점 넘습니다,kakao,5.0,20.07.12.,32
1401,CONT_000000000500285,구석,현무암질 마그마는 흐물흐물유문암질 마그마는 끈적끈적,kakao,5.0,21.04.04.,28
1431,CONT_000000000500285,Psr,내가 제일 좋아하는 장소용머리해안에서 쳐다보면 최고,kakao,5.0,18.09.04.,28
1383,CONT_000000000500285,그렇군요,멀리서 보면 고만고만해 보이나 앞에서보면 완전 큼,kakao,5.0,21.12.11.,27
1422,CONT_000000000500285,릴,제주도 왔는데 산방산을 안갔다  정말 어리석은 짓,kakao,5.0,20.07.12.,27
1370,CONT_000000000500285,끌림,전설이 깃든 산방산나의 제주도 제일경 산방산,kakao,5.0,22.08.07.,24
1425,CONT_000000000500285,귤탱,멋진 경관 용머리 해안 주차장쪽에서 잘 찍힘,kakao,5.0,20.06.06.,24
1433,CONT_000000000500285,오수경,멋져요 전망이 좋고 모양이 신기한 산,kakao,5.0,18.03.04.,20
1365,CONT_000000000500285,매기,보기만 해도 포근하고 든든해지는 산,kakao,5.0,22.10.02.,19
1382,CONT_000000000500285,soon,좋았어요 근처 온천은 너무 낡았어요,kakao,5.0,22.01.26.,19
1410,CONT_000000000500285,뿡,실제로 가까이서 보니 꽤나 웅장하다,kakao,5.0,20.12.08.,19
1417,CONT_000000000500285,월매산악회 '남하당',예전부터 제주도 대표관광지중 하나,kakao,5.0,20.08.29.,18
1414,CONT_000000000500285,하루,좋은 날씨와 멋진 산방산,kakao,5.0,20.10.11.,13
1369,CONT_000000000500285,고호,웅장합니다 멋져요,kakao,5.0,22.08.16.,9
1376,CONT_000000000500285,진가사리,넘 예뻐요 ㅠ ㅠ,kakao,5.0,22.05.08.,9
1420,CONT_000000000500285,Hyun-jong Kim,안개낀날 좋았음,kakao,5.0,20.07.13.,8
1423,CONT_000000000500285,이윤재,웅장함 그 자체,kakao,5.0,20.07.10.,8
