,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
1017,CNTS_000000000019282,ㅎㄷ,주인분들이 친절하시고방도 가격좋고 깨끗했어요박동안 만족했어요학생 시험때문에 퇴실 시간 양해를 구했는데너무나 친절하게 이해해주셔서 감사합니다 ,kakao,5,21.06.08.
1018,CNTS_000000000019282,길동,바다조망  멋있어요    아쉬운점은 조식은 너무 간단하여 하는 것도요즘 만원대니  서귀포 오심  일박하는것도 추천함다주변에 간단히 먹을 집  식당 등등이 많아요,kakao,4,21.02.04.
1019,CNTS_000000000019282,비상gogo,깨끗하고 층에서도 바다가 잘 조망되며 친절합니다농원에서 가져온 귤 에 택배비 포함 에 판매하는데 아주 맛있습니다이번 겨울에 먹어 본 귤 중 최고박 일 제주도 여행일차  공항월병선인장마을신창풍차해안도로용머리해안곶자왈도립공원전망대까지 숙소마린포트리조트일차  외돌개해안길절물자연휴양림트래킹 좋아하시는 분 섭지코지성산일출봉숙소일차  한라산 영실탐방로윗세오름대피소어리목탐방로등산 좋아하시는 분 공항,kakao,5,21.01.20.
1020,CNTS_000000000019282,0.강민석,시설깨끗하고 사장님이너무친절해요 ,kakao,5,18.11.10.
1021,CNTS_000000000021891,대구사람,재방문 및 권유하고싶은 숙소 입니다공항과도 가까워 제주 여행의 마지막 휴식지로 좋았습니다곳곳에 사장님 센스가 돋보이고 문의시 피드백이 빠릅니다,kakao,5,22.10.08.
1022,CNTS_000000000021891,mintmiao, 단점 근처 바다뷰가 안좋아요 계단 경사가 좀 가파르구요 미끄럼방지가 안붙어있는 계단이 있어서 좀 무섭드라구요 창문이 곳곳에 뚫려있고 돌담이 낮아 동네분들과 아이컨택 가능  동네에 뭐 갈 곳이 별루 없어요 침대가 너무 푹신하니 오히려 불편하드라구요 베개도 불편 잠자리가 불편했어요 장점 예뻐요 인생샷 건져요 웃풍 없어요 뜨끈한물 빠방하게 잘나와요 층에 볕이 잘들어오더라구요,kakao,5,21.05.09.
1023,CNTS_000000000021891,로미로미로,이런 집에 살고 싶어요 가격대는 좀 있지만 힐링하기 너무 좋았어요 침대에 누워서 창문열고 바람쐬며 노래 들으며 후기 작성 중 밖은모기 물려서 오래 있진 못함ㅠㅎㅎㅎ,kakao,5,20.05.26.
1024,CONT_000000000500948,투꼼,진짜 ㅠㅜ 돈아꼈다가 후회스러운곳 창문에보이는건 옆건물 벽과 창문 낮인데도 컴컴한 방테라스쪽에 담배꽁초가 수드륵 화장실변기물은 내려도 내려도 누렇게 보이는 물이라 보니 변기가 누렇고 ㅠㅜ방 등은 하나가 안들어오고화장실은 슬리퍼없어서 가져다달라해야했고변기세면대샤워기 등등 다 곰팡이 ㅜㅜ 으스스한분위기가 여자분들끼리는가지말아야 할것같아요 ㅜㅜ 엘리베이터 타려는데 먼저 올라가던 층 남자손님은 층부터 층까지 다 눌러놔서 방까지 올라가는데 짜증나고난방은 시부터되서 그 전에는 바닥 차갑고해서결국 침대방으로 옮겼는데 똑같ㅜㅜ절대안갈듯요,kakao,1,21.04.20.
1025,CONT_000000000500948,김해녹색어머니회깃발도둑김찬호,밖이 안보임 ㅋㅋㅋㅋㅋㅋㅋ방구석엔 먼지가 수북하고 화장실에는 머리카락 가득,kakao,1,20.12.26.
1026,CONT_000000000500948,냘리,후기 무시하고 갔다가 후회했어요저렴하지만 많은걸 포기해야합니다담배냄새 쩔은 방 모기 그리고 윗층에서 쇠 때리는 소리때문에 힘들었어요 숙소엔 돈아끼지 맙시다,kakao,3,20.11.14.
1027,CONT_000000000500948,ㄱㅇㅈ,ㅋㅋ평 좋은편이길래 믿고 왔더니 막상 와보니 옷걸이는 없고 외투걸이만 있었고이불 얼룩인지 곰팡이인지 때문에 컴플레인걸려고했어요 그냥 이거로도 화나는데 시간 리셉션프론트라고 써있어서 전화하려니 호텔용 전화기는 꺼져있고 폰으로도 안받아서 로비 내려가보니 사람도 없네요 자리 잠깐 비운다고 연락처 남겨두셨던데 몇번을 걸어도 안받으시더니 지나가시던분이 여기 오전시부터 시까지 직원이 없다네요 ㅋㅋㅋㅋㅋㅋ결국 이불 컴플레인은 걸지도 못하고 저 이불 고대로 갖고 자고ㅋㅋㅋㅋ 진짜 ㅋㅋㅋ 할 말도 없어요ㅌㅋㅋㅋㅋㅋㅋㅋㅋ 너무 화나네요ㅋㅋㅋ낸 돈이 있으니까 많은거는 안바라는데 숙박시설의 최소한은 갖추어야하는게 아닐까요,kakao,1,20.11.14.
1028,CONT_000000000500948,씽씽,년 월 여기어때로 예약 원늦은 시간 체크인이라 싼걸로 간게 잘못한거 같다주중이라 방이 남던데싼걸로 예약한 손님이라 딱 그 취급 받네케리어 있는거 보고도 층 엘베도 없는데로 줘서 낑낑대며 들고 올라갔다 내려옴 방은 꽤 넓은데 그만큼 잘때 추움이불 덮고 싶은데 이불에 흰색 스프레드가 아니라 얼룩무늬에 밑에 깔아야 할것 같은 인용 이불 개 특히 덮는 이불은 다른 사람이 여러차례 쓴 듯한 냄새나서 제대로 덮지도 못하고 ㅠㅠ전망은 커녕 창문 열면 흉물스런 벽이 보여서 다시 커튼 닫고 청소를 하다 말았는지 쓰레기통에 쓰레기 그대로화장실에서 씻기 찜찜할 정도로 청소 불량에 물 내렸더니 변기 물이 올라옴,kakao,1,20.11.13.
1029,CONT_000000000500948,볼트보이,건물은 낡은 느낌이지만 관리가 잘되어 깔끔함,kakao,4,20.06.11.
1030,CONT_000000000500948,😷,점도 아깝다 최악중 최악 리뷰뭐임 다 알바인가봄담배냄새 오지고 이 추운 날 창문 다 열고 잠 그리고 보일러 수리한답시고 온수가 안나오네요 사전 고지도 없었고 새벽에 시간이나 기다리게 해놓고 죄송하단말 한마디도 없고 서비스 개판 아니 돈 주고 자는 내가 왜 불편해야함 환불받고 싶다 절대로 오지 마세요,kakao,1,19.11.26.
1031,CONT_000000000500948,금재호,여기어때 천,kakao,4,19.03.15.
1032,CONT_000000000500962,심진태,조용한 시골 할머니집 같은 게스트 하우스 무던한 사장님이 계시며 혼자 쉬기에 좋을 것 같음 숙소도 깔끔하고 고양이들이 반겨 주는 곳 ,kakao,5,22.11.19.
1033,CONT_000000000500962,hwowb,편안하고 깨끗한 시간을 보내고 싶다면,kakao,5,22.08.03.
1034,CONT_000000000500962,딤딤,여성도미토리 인방방 안이 청결해요집전체가 청소상태 좋아요개인 침대마다 전기장판 깔려있구요 수건은 장만 제공됩니다조식이 아쉬워요주차할곳 없어요외부음식 외진동네시골라 배달 안되고 멀리나가 사와야됩니다 참고로 구좌읍 동복리에 있어요 저는 개인적으로 이동네가 너무 좀 제스탈이 아니여서 다음엔 다른 동네로 알아보려구요,kakao,3,21.12.30.
1035,CONT_000000000500962,미리,왜 이렇게 평점이 높은지 모르겠네요와이파이도 잘 안 터지고 조식도 그냥 그렇고맛있단 리뷰가 그렇게 많던데 같이 묵었던 분들 다 별로라고 하시네요 무엇보다 젤 짜증나는 건 사장님 말투부터 무슨 아랫사람 대하듯이 무슨 말할 때마다 짜증을 부리질 않나 이걸 츤데레같다고 포장할 수도 없게 걍 짜증 하루 묵어가는 사람이라도 짜증날 참인데 연박했던 입장으로서 진짜 별로입니다 아침부터 사장님 얼굴보고 여행 시작하는데 기분이 좋은 적이 없어요 쿨하고 다정하신 분이라는데 제가 본 분은 누구죠 엄청난 친절을 바란 것도 아닌데 이 곳에 만 원 넘게 숙박비를 낸 게 후회돼요,kakao,1,21.10.12.
1036,CONT_000000000500962,리뷰쟁이,조용한 제주도의 마을에서 안정감을 느끼고 싶다면,kakao,5,21.04.07.
1037,CONT_000000000500962,조완득,안녕프로젝트에서의 박조용한 동네와 깨끗한 숙소에서 힐링하고 갑니다사장님과 게스트하우스 오래오래 하시길 빌겠습니다,kakao,5,21.04.04.
1038,CONT_000000000500962,곽유진,편안하게 쉬기 좋은 소소한 게스트하우스 길따라 골목을 지나면 바다도 볼 수 있어요,kakao,5,19.11.21.
1039,CONT_000000000500962,sonchoon,여행을 좋아하시는 주인장 쿨하면서 다정하시고 아침도 굿 가성비 짱머무는 시간 우리집처럼 편안했다는비가와서 저녁노을을 보지 못해 아쉽아 원두만 준비하면 드립커피 셀프로 즐길 수 있어 넘넘 좋았어요ㅎㅎ,kakao,5,19.10.03.
1040,CONT_000000000500962,이성운,이곳을 만난 건 행운이라 생각되네요,kakao,5,18.05.03.
1041,CNTS_000000000019260,명철,모든게  다잇음  가격대비 짱  쓸게  다잇어  좋앗음  며칠더  잇어도  편할듯  근처  이마트 잇고  폄의점  산책바닷가  식당에서  끼니  해결하고베란다 탁자잇어  라면먹고 싶어짐 오션뷰 실외수영장 바베큐장,kakao,5,23.01.15.
1042,CNTS_000000000019260,대구사람,박 했습니다 번째 방문입니다사장님 친절합니다창틀 등 먼지가 꽤 있는 편이나 넓은 오션뷰에 좋은 위치에 이 가격이라 생각하면 그러려니 합니다위생은 일반 게스트하우스 정도라 생각하시면 됩니다,kakao,4,22.10.08.
1043,CNTS_000000000019260,짱돌,완전 저렴한 가격에 오션뷰 볼 수 있어요 다만  보기 너무 힘들다는 리모컨 페어링 안돼서 한참 애씀  조금 연식이 있는거 외엔 하루쯤 자기 좋음,kakao,3,22.02.27.
1044,CNTS_000000000019260,탱,제주 올때마다 자주 이용하고 있습니다직원분들이 다들 친절하시네요최고입니다,kakao,5,20.09.05.
1045,CNTS_000000000019260,hongbangsil,장점  친절하고 층 엘리베이터 앞에 수건과 휴지를 마음껏 쓸 수 있도록 비치되어 있어서 좋았다방 층에 바다 뷰가 좋았다단점  세면대에 치약이 있었는데 뚜껑이 깨져있는 것이 비치되어 있었음  찝찝해서 가져간 것을 썼다샤워실에 비누가 쓰던 것이 비치되어 있었음드라이기가 머리 부분은 사라져 있었음제일 최악은 침대가 가운데 푹 꺼져서 일 동안 묵었는데자는 것이 넘 힘들었다 어뜨케 그런 침대를자다 보면 자꾸 가운데 꺼진 쪽으로 몸이 기울어져 자고 일어나면몸이 쑤셨다  아휴침대가 너무 불편해서 박을 하니 방을 바꾸어 달라 했으나 바꾸어 주지 않아서 연박을 하면 청소 서비스가 있어서 그거라도 신청했다 근데 외출 후 돌아왔을 때 연박 청소하고현관도 잠가두지 않고 창문도 다 열어 놓았다  ㅡㅡ밤 시에 복귀했는데 하루 종일 창문이 열려있어서 방이 냉골 ㅋ 겨울인데귀중품은 들고나갔지만 캐리어랑 옷들과 화장품은 다 방에 있었는데 청소 후 현관을 열어 놓고 나가시다니조금 아쉬웠다,kakao,1,20.02.18.
1046,CNTS_000000000019260,seeyu, ,kakao,4,19.12.27.
1047,CNTS_000000000022826,😎,풀빌라 너무 예쁘고 잘되어있어서 좋았어요 정말 깔끔하고 온수풀이라 넘 좋았어요 이가격대로는 개인풀빌라 찾기 힘들어요 숙소도 럭셔리는 아니지만 깨끗했고  만족했어요 넘편하게 잘놀다와서 또가고싶어요 그리고 애월해변 가깝고 편의점 가까워요 가성비 최고예요,kakao,5,22.03.28.
1048,CNTS_000000000022826,두리,독립적인공간에서 좋은추억 만들고갑니다  공항으로 직접 픽업해주시고  객실까지 캐리어 옮겨주셔서 특급호텔보다 더 대우받은 느낌  아무튼 너무친절하셔서 흠 잡을것이 없어 재방문 ,kakao,5,22.03.17.
1049,CNTS_000000000022826,이태경,코로나 때문에 시내 외곽지로 숙소 잡으시는분들에게는 추천합니다 비록 중산간에 위치하고 있어서 찾아가시는데 많이 어려울수도 있지만직원분들 친절하시구 방도 깨끗합니다조용히 가족분들이랑 머물기에 좋아요적극 추천합니다,kakao,5,21.04.02.
1050,CNTS_000000000022826,황진규,별하나 주기도 아깝다 서비스 완전 엉망이고 술취해서 전화받아서 손님한테 반말은 기본 숙소앞에서 시간기달림 방도 별로에요 여기가는중이시면 차돌려서 다른숙소 알아보세요,kakao,1,18.08.25.
1051,CNTS_000000000022136,버섯찌개,테라스에 귀여운 벌레가 많음,kakao,3,22.09.04.
1052,CNTS_000000000022136,호야,깔끔하고 곰팡이 없고 이불도 뽀용뽀용해서 잠도 잘 왔는데 후기보니 방마다 컨디션이 다른가보네요 다음에 또 들리고 싶을만큼 깔끔하고 좋았습니다,kakao,5,22.09.02.
1053,CNTS_000000000022136,공쓰,가성비가 별로 안좋음 오션뷰는 나름 괜찮고 데스크 직원분도 친절하시나 시설이 가격대비 좋지는 않음,kakao,3,22.07.09.
1054,CNTS_000000000022136,aa,직원분도 친절하시고 기대이상으로 깨끗하고 주차장도 넓어요 숙소별관 앞 스타벅스 해안도로라 밤늦게 산책도 하고 너무 좋은 숙소 위치였어요,kakao,5,22.07.03.
1055,CNTS_000000000022136,진실은 다중유니벌스,탁트인 바다보이고 근처스벅있는거랑 욕조큰거있는건 장점 근데 욕조살짝찝찝했었음 물잘안빠지긴함 걍 가장중요한게 방환기가필요할듯 청결도는 무난한편이긴한데 개인적으론 방냄새가 모텔그런 느낌 침실은 아늑 딱히무섭거나 어두운분위기 없어서 좋았음 뒷편언덕 산책하기좋음,kakao,4,22.05.30.
1056,CNTS_000000000022136,미미,직원분은 친절하나 샤워하면 물이 잘 안빠져서 변기세면대 있는곳까지 물이 첨벙거림 그리고 실벌레같은것도 기어다님,kakao,1,22.05.07.
1057,CNTS_000000000022136,엄지공주,몇년전에 신관에 좋은 기억있어서 다시 갔는데본관은 리모델링을 다시 하셔야 할듯 침대 매트리스는 뒤집어 놓은것 마냥 스프링 다 느껴지고 같이 자는 사람이 살짝 움직이기만 해도 침대 진동이 다느껴짐화장실은 변기에서 계속 물이 내려가서 시끄럽고거실에 의자는 쇼파도 아니고 남은 의자 두개 갖다 놓은듯영 별로엿음제주도 숙소중에 제일 안좋았음,kakao,1,22.04.24.
1058,CNTS_000000000022136,yyong,아무리 저렴하다고 해도 청소를 이렇게 해놓으면 안 되지 않나그걸 제외하면 무난하다,kakao,2,22.04.07.
1059,CNTS_000000000022136,🥑,욕조가 넓은데 화장실 전체에서 물때 냄새가 나요ㅠㅠ 욕조쓰려고 예약했는데 냄새때문에 들어가기가 싫어짐,kakao,1,22.01.24.
1060,CNTS_000000000022136,솜,욕조 넓고 전망 좋아요 아기 데리고 가기도 좋은 곳,kakao,5,22.01.05.
1061,CNTS_000000000022136,AOG,좋아요스벅도  가깝고,kakao,4,21.12.20.
1087,CNTS_000000000022172,ㄱㄱ, ,kakao,5,23.01.21.
1088,CNTS_000000000022172,밍,평이 하도 안좋길래 잘못골랐나 걱정했는데 무난하고 좋은데요 청결상태도 괜찮고 연식이 그닥 오래되지도 않았는데끽해봐야 년대에 만들었을것같은디 왤케 연식 오래됐다고 하시는지 쨌든 만족스럽게 묵고갑니다 한라산뷰 은근 좋아요,kakao,5,22.12.19.
1089,CNTS_000000000022172,영경,더러워요 진짜 너무 더러워요생각보다 오래된 호텔인지 시설자체도 조금 낡았으나 싸지는 않았지만 비싼호텔도 아니라 낙후된 시설자체는 납득이 갔습니다객실도 낡아서 까짐이 있거나 하는 부분도 다 괜찮아요그런데 곳곳에 얼룩과 머리카락심지어 체크인했던 첫번째방은 들어가자마자 전투숙객꺼인지 뭔지 마스크도 버려져있고침구엔 머리카락 이건 아니다싶어 룸을 바꿨으나 바꾼 방도 머리카락천지제꺼아니고 머리카락이다보니 얇아서 사진에 잘 안보일순있는데 실제로는 더 많고 잘보임다시 바꿔도 그 방도 괜찮을거란 보장도 없고 어차피 혼자 하루 잠깐 묵을거라 그냥 묵었는데진짜 청결상태 엉망입니다침구도 얼룩천지에 여태껏 가본 동일급의 호텔중 청결에 있어서는 최악악악 이었어요직원분들은 친절하십니다진상일까 유난일까싶어 다른 호텔리어친구한테 이게 맞나 물어봐도 심하다말하네요너무 너무 너무 더러워요너무 더러워서 에어컨필터청소고 자잘한 얼룩은 심각하게 느껴지지도 않을정도로 너무너무 더러워요너무 더러워서 뭘 만지고싶지도 닿이고 싶지도 않네요ㅠ 어매니티관리도 엉망 때가 꼬질꼬질해서 만지기 싫었는데그래도 안에 내용은 낫겠지싶어서 따로 들고간 것들 사용하고 발씻는데만 조금 썼음,kakao,1,22.12.11.
