,feature,label
1262,"전 아주 만족입니다 19년 4월에 두 번 렌트했는데 친절하시고, 인도절차 깔끔하고 대만족입니다",1
1263,친절하고 차랼 청서상태도 매우깨끗하고 설명도 자세하게 해줘요,1
1264,적당한 차량 적당한 응대가격이 조금 저렴하고 가성비가 나쁘지 않은 듯 함,1
1265,저기서 차를 렌트했는데 차가 좀 찌그러진게있었고 시설이 좀 그래요,1
1266,친절하게  잘설명해주고 가격도 좋아요,1
1267,차량은 깨끗하고 좋았으나 전반적으로 직원들이 친절하지 않음.,0
1268,저렴한가격. 차량 연식도 선택해서 렌트가능함반납도 완전 쉽고 빠르고 편함,1
1269,"직원들이 친절은 하나 공항에서 위치가 좀 애매하고, 차량 상태가 어중간함",1
1270,제주출장으로 여기를 이용했습니다.공항에서 비교적으로 가깝고 친절합니다.,1
1271,코나 렌트했는데 새차에 냄새도 세차도 깔끔하니 기분좋게 시작했습니다,1
1272,쓰레기는 절대 무조건 차 안에 두고 내릴 것,1
1273,"차량 렌트비는 약간 저렴하지만, 직원이 불친절하다.",1
1274,싸고 편한 렌트카 운영방법이 넘 좋아요실속~~~,1
1275,랜터가를 쉽게 구했다.겉은 새것처럼 좋았으나 중간에 도로에서 고장이나서 큰 낭패를 보았습니다,1
1276,나쁘지 않아요. 보상한도 낮으니 사고 나믄 큰일납니다. 하하,1
1277,왠지 사기 맞은기분~범퍼가이드 뿌시고 30만털림,0
1278,친절하고 셔틀도 자주 있다.,1
1279,그냥 그래요,1
1280,모든 직원이 친절하고 가격도 다른렌트 대비 저렴합니다,1
1281,차량상태가 겉모습만좋은듯하다.브레이크밀리고얼라이도 잡아야할듯..,1
1282,차는 깨끗했어요,1
1283,공항에서는 조금 멀지만 친절함 차도 신차많음,1
1284,전기차 렌트했는데연료비 저렴하고 좋았어요,1
1285,장소찾아가기 너무힘들고 안내도 잘 안되어 있어요,0
1286,저렴하고 차 상태 좋았습니다.,1
1287,세차도 안되어 있고 연식이 너무 오래된 차종이 많음.,0
1288,차량도 깨끗하고 직원분들도 친절하시네요,1
1289,저렴하게 괜찮은 차 잘 이용하고 갑니다~,1
1290,친절하시고 차상태좋습니다 추천합니다,1
1291,공항에서도 멀고 고객개인정보 관리가 허술한듯함.,0
1292,"비행기시간다되가는데 셔틀운행할생각을안하데요,택시타고공항갔습니다",0
1293,빨리 처리해주면 좋을듯...위치는 최고~,1
1294,공항에서 거리가 있는것 빼곤 괜찮아요,1
1295,다 좋은데 네비게이션이 너무 오래돼서 주소를 못찾아요,1
1296,덕분에 평안한 여행이었는데 여행경비중 절반이차량 렌트료로 썼네요,1
1297,차도 좋았고 서비스도 좋았고 친절했어요,1
1298,셔틀기사님도 친절하시고..직원들도 친절하시네요...,1
1299,"저렴한 가격에 이용할 수 있고, 직원들이 친절합니다.",1
1300,합리적인 가격친절한 직원,1
1301,다른 큰회사 가는게 좋을것같아요........,1
1302,SK나 엔젤카 가세요 여기보단 훨 나을듯,0
1303,친절 하고 반납할 때 편리함,1
1304,친절합니다. 안내도 멋집니다~^^,1
1305,친절하고 가격경쟁력 좋아요,1
1306,좋아요~~,1
1307,"좋은 차, 친절한 안내,  편안한 여행, 잘 쉬고 잘 놀고 갑니다.",1
1308,"친절하게  안내해 주시고  가격도  저렴합니다,",1
1309,외부세차 안되있음내부 역겨운 냄새 남최악.,0
1310,좋은가격 가깝고좋다 단 카운터아저씨 별로,1
1311,친절,1
1312,친절하게 잘해주네요.,1
1313,렌트카 업체로 큰 규모로 운영항상 렌트할 차량이 준비되어 있음,1
1314,공항에서 너무 멀어서 차량 반납이 어려웠읍니다.,0
1315,다른 것 보다 친절함이 부족한건 확실하네요..,0
1316,업체가 공항에서 너무 먼곳에 있는것이 아쉬운점이었습니다.,1
1317,친절하지않아요설명없던추가비가나오네요,0
1318,친절하고 프로세스 깔끔함,1
1319,차에서 냄새나고 위치도 별로입니다,0
1320,청소는 확실해요,1
1321,친절한데 설명이 길어요..,1
1322,다 좋은데 친절도가 적음,1
1323,저렴한 가격에 렌트 잘 했어요~~^^,1
1324,레이를 빌린건 실수지만 잘 썼음,1
1325,제주여행~렌트카덕에 더 알찼어요,1
1326,저렴한 가격에 이용할만함~~,1
1327,차가 깨끗하고 좋음,1
1328,저렴하게 이용했어요,1
1329,그닥....추천하고 싶지 않네요.,0
1330,"가격은 싸지만, 차 상태는 그닥!",1
1331,직원분들 친절하고 좋습니다.,1
1332,가성비 좋고 직원분들 친절함,1
1333,싼맛에 가긴 좋지만 차량상태가 영....,0
1334,친절하고 저렴한 제주사랑렌트카. 적극추천,1
1335,저렴하고 빠르고 친절하더라구요^^,1
1336,제주 가면 오렌지 렌트카는 사용하지 마세요,0
1337,제주도착해서 차량변경 친절,1
1338,친절한 집은 아님요,1
1339,친절이 필요한 곳,1
1340,저렴합니다. 내비게이션이 고장났어요,1
1341,너무 친절하고 좋습니다. 강추입니다.,1
1342,친절하고  청결해요,1
1343,가격이저렴하네요,1
1344,싸게 잘 이용합니다.,1
1345,네비도없그래이드안되어있어불편,0
1346,동생이 렌트 햇어요.,0
1347,친절해서 좋아요.,1
1348,불친절의 끝판!,1
1349,보통..나쁘진않아요,1
1350,싸고 불편해요,1
1351,좀 비싼것 같아요,0
1352,저렴해요,1
1353,싸게 잘했어요~~♡,1
1354,좋아요^^~,1
1355,공항과 가깝고 저렴한 곳^^,1
1356,친절하고 좋았습니다,1
1357,공항에서 10분거리 괜찮음,1
1358,친절하게 좋아요,1
1359,공항하고 가까워 괜찮음,1
1360,차도그냥서비스도그냥그랬어요,1
1361,친절해요~,1
1362,무난하고 깔끔했어요,1
1363,추천,1
1364,저렴하고 친절했음,1
1365,보통,1
1366,싸고 친절,1
1367,너무 오래 기다림,0
1368,가성비 좋습니다.,1
1369,좋다 추천,1
1370,좋네요.,1
1371,친절,1
1372,좋음,1
1373,서비스 별로임,0
1374,좋음,1
1375,아저씨가 친절,1
1376,차 상태가 영,1
1377,보통입니다.,1
1378,괜찮아요,1
1379,아반떼 좋아용,1
1380,좋아요..,1
1381,쏘쏘,1
1382,좋아요,1
1383,별하나도  아까움,0
1384,좋아요,1
1385,좋아요,1
1386,좋아요,1
1387,보편적인곳,1
1388,친절함,1
1389,서비스 최고,1
1390,친절함,1
1391,시내랑가까운 렌트카,1
1392,항상친절,1
1393,친절함,1
1394,랜덤배정.,1
1395,가성비 짱,1
1396,재미있다,1
1397,편리함,1
1398,그냥렌트카,1
1399,가까워서,1
1401,Everything was good enough. The guy at the counter wasn't that helpful when we arrived to pick up the car. We tried to ask for some help but he seemed rather busy with something else.…,1
1402,"Super cheap. Only paid $25 for 72 hours renting including full cover insurance. And I didn’t have any trouble.But with some reasons I strongly do not recommend this shop. First, the car had…",1
1403,"Not bad for rent company. It's quite cheap. One thing I am not sure is if they rent an electric car or not. It it is, that would be more cheaper.…",1
1613,차 상태 깨끗하구 좋네요반납도 편하구 ㅎㅎ,1
1614,차는 보통. 실내는 깨끗한편.연료비를 비싸게 받는 단점에 초과연료는 환불이 안됨.,0
1615,저렴하게 렌트했고 차 상태도 준수했음,1
1616,그냥 무난합니다렌트비 저렴하게 대여 받았어요,1
1617,공항인접해있고 친절 차량상태 좋음,1
1618,좋아요^^,1
1623,저렴한 가격에 K8을 렌트했어요 키오스크있어서 조금 더 수월했고 차량이 많이 깨끗하지만 않았지만 그래도 양호했습니다. 무엇보다 공항에서 매우 가깝고 셔틀이 자주 다녀서 좋았습니다,1
1624,요즘은 렌트카도 스마트하게 셔틀은 15분간격으로 편하게 이동후 키오스크로 간편히 계약완료!.  차상태도 맘에 드네요!,1
1625,제주공항 근처에 있고 엄청 크다 렌트카 업체 두군데 이용했는데 다른 데보다 큰듯웬만하면.. 자차보험도 꼭 하시고…,1
1626,가격 적당하고 차량상태 양호하고 반납절차가 간편하고 신속해서 아주 만족스러웠습니다. 재이용 의사있지요,1
1627,"대여차량 : 아반떼AD대여일 : 대략 2일 (목요일 오전~토요일 오전)대여금액 : 34,000원…",1
1628,- 공항셔틀이 10~15분 간격으로 있으며 5분정도면 도착- 직원들이 친절하진 않음 그냥 기계적으로 일하시는 느낌- 9만키로 탄 소나타 렌트했는데 차량 컨디션 준수함…,1
1629,"여기서 수입차 오픈카 렌트하실때 조심하세요차 빌려줄때 확인 제대로 안해주고 알아서 확인하라고 합니다.[믿고 확인 안하지 마시고 꼼꼼하게 영상 찍어두세요.],…",0
1630,고급자차 스타렉스12 인승 사용하였는데잘 사용했습니다.  셔틀기사님 친절하시네요일요일 아침 7시 40분쯤 직원 출근하시고45분쯤 첫 셔틀 출발했음.,1
1631,"실외, 실내 차량 관리를 전혀 안되는 렌트카네요..제주도를 출장도 다니고 해서 1년에 몇번씩 다니다보니 렌트카를 정말 많이 이용을 하지만 지금까지 이용했던 렌트카 중에서는 제일 별루네요..아무리 저렴한 비용이라고 해도 추후 이용할 생각이 전혀 안드네요..",0
1632,"여태 수많은 렌트카를 빌려봤지만 그중에 최악이었습니다.일단 2만키로 탄 새차량을 받았음에도 불구하고 차량외관은 더러웠으며,에어컨에서 악취가 났습니다.…",0
1633,제주 지역에서 규모있는 렌트카회사 중 가격이 매우 저렴한편. 제주렌트카 개차반 직원들이 많은데 이곳은 직원들도 괜찮은편. 추천합니다,1
1634,제일좋은 보험해도단독사고 조그만 기스로 20만원 청구입니다기름값 한칸가격도 2배로 청구합니다…,0
1635,"사업을 하기전에 인성을 키우시라 말씀드리고 싶네요.특별한렌트카 로고를 달고,…",0
1636,공항이랑 가깝고 친절했어요물론 차도 깨끗하고 좋았어요,1
1637,친절한 직원들..직원에게 갑질하지 말라면서 고객에게 갑질하던 제주최대의 렌트회사가 생각나네요.크게 성장 하시고 지금처럼 쭉 친절하셨으면 좋겠습니다.,1
1638,직원분들 불친절하단 리뷰보고 걱정했는데 예상외로 적당히 친절하시고 4박5일 렌트했는데 차 컨디션도 좋고 외부도 세차가 되어있었고  향균소독이라 그런지 차량 실내가 쾌적해서 만족하며 잘 탔어요 . 담에도 이용하려고요,1
1639,다 좋아요 ~ 직원들 친절하고 차 깨끗하게 관리 잘 되어있고 버스시간 딱딱 맞고~ 근데 주변에 공사해서 네비가 이상한곳 알려줘서 공사장으로 들어갈뻔 한거 빼고 다 좋아요~ 공사만 빨리 마무리되면 최고예요 �,1
1640,제주공항에서 렌트카픽업장소가 가깝고픽업서비스도 시간맞추어 이동가능한곳기름이 채워지지않아 픽업후…,1
1641,"안좋은후기가 있어 걱정했는데, 업무처리도 빠르고 셔틀간격이 짧아서 너무 편리했어요! 추천해요!",1
1642,공항에서5분거리 셔틀타고  들어가서 배차 받았네요 내부와 외부 깨끗히 세차되어 있고 은은한 향까지 뿌려 두어서 초입부터 상쾌하게 출발했네요~가스차라 가성비 갑이었어요.남편이 편하게 잘 다녀왔다고 칭찬 받았어요,1
1643,일단 오늘 처음 렌트했어요도착을 일찍해서 렌트시간에 맞춰 출발했습니다리뷰를 읽고 차량 인수시…,1
1644,심각할정도로 불친절 응대는 하다말고 알아서 사진찍고 가라니 키오스크가 더친절할듯 싶네요 제주렌트 여러번이지만 이런곳은 또 처음이네요,0
1645,넘친절하지않음.다시는 이용안할것임,0
1646,얘네는 뭐 차 설명도 없이 직원이 그냥 가버리는데 어이가 없음.내가 싸구려 차 빌린것도 아니고 가격대가 있는 차를 골랐음에도 서비스가 개판이였음,0
1647,랜트하기 전에 계속 차량보험중에 상대방이 없는 단독사고 보험처리는 안된다고 계속 뺑소니 당하면 범인 직접 잡아와야 한다고 만 3-4반을 얘기하면서 겁을 주네요. 이 부분에서 기분이 완전히 상함.싸게 랜트주고 단독사고 보험들게 해서 이윤 챙기려는 것이 눈에 너무 보임.,0
1648,시설좋고 공항가깝고 진행빠르고 좋습니다,1
1649,"전기차를 렌트했는데, 사용전후 충전량은 정확히 계산해야 할 듯..",0
1650,"차량 상태, 가격 모두 좋았으나 완전자차가 단독사고 보장 안됨.  다른 렌트카 회사도 동일한 조건인지 모르겠으나 왠지 신경 쓰이는 부분이고 반납시 차검사 꼼꼼히 하는 편.  남의 차나 내 차나 깨끗히 쓰는 편이라 문제는 없었음.",1
1651,대체로 만족한다. 직원들이 친절한 편이나 좀 부족한거 갔다.,1
1652,공항과 가까워서 장점친절도는 그닥ᆢ 아쉬움,1
1653,일단 상호명도 이게 아님. 차량에 상처나면 독박씀. 자차 보험 해도 긁히면 이핑계 저핑계로 거의 최고치 때림. 차 속에 모레 묻어 있으면 깨끗이 쓰지 그랬냐고 한소리 먹음.,0
1654,친절하게 고객 응대 좋아욤~^^,1
1655,자동차 관리가 잘되어 있는 것이 좋다.공항과 아주 가까운 곳에 위치함.,1
1656,"렌트 시작시간 35분 전이라서 추가결제 8천원 요청하드라구요. 결재했다가, 호구 느낌나길래 결재취소하고, 기다려버렸어요ㅎㅎ 친절한 느낌은 전혀 없지만, 가격이 가장 저렴했어요. 차도 만족하며 탔어요. 반납할때, 검사하시는분 그분만 꽤 친절하셨어요",1
