STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,HOMPAGE
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,rla****,친절해요,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,hj8****,좋아요,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,you****,좋아요,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,뭉치면주먹밥 흩 어 지 면 볶 음 밥,"제주도 원탑 기념품 가게
이쁜거많고 구경하기 짱편해용
바가지 환영 ㅎㅎ",22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,jiny6713,,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,sar****,좋아요,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,sib****,굿,22.11.20.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,bel****,마지막날쇼핑하기좋게 위치가좋,22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,ad****,"몇 년만에 다시 왔는데, 매장이 2개층으로 확장되었어요.

예전보다 상품도 훨씬 다양하고,
여전히 직원 분들 친절하세요.

제주도에서 기념품 샵을 여러군데 돌아봤는디, 여기가 가장 좋아요.

",22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,동글동글이27,굿,22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,마법사657,기념품 사기 편하고 이쁘고 아기자기한것들 많아서 좋았어요!  공항이랑 가까운것도 장점! ,22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,쯔다리,"바다통유리뷰 좋아요
",22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,야니8,제주를 상징하는 특별한 상품들이 많아요,22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,May2150,맛있어요,22.11.19.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,푸짐엄마,,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,민경783,기념품샵,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,까망6911,굿,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,이농쮸,가격대는 있는편이였는데 여러종류의 제품들이많아 좋았어요!,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,ic****,굿,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,cool50,종류도다양하고 뷰맛집입니다,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,탐서가,굿,22.11.18.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,등얀,돌하르방 비타500팔아요 ㅎㅎ 신기신기,22.11.17.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,CUBE소녀,싹슬이하고싶지만 참았습니다.,22.11.17.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,j48****,제주여행 소품가게를 들려서~기념품을 샀네요~,22.11.17.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,tjs****,"1, 2층에 아기자기한 선물 소품. 식품이 가득해요^^",22.11.17.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,bel****,다른데 많이갔는데 돌고래반지는여기밖에없었음,22.11.17.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,hyoMK82,굿,22.11.16.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,kkangji14,굿,22.11.16.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,jek****,좋아요 ,22.11.16.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,귀염댕이3697,좋아요 ,22.11.16.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,사랑의박대리72,선물하기 좋아요,22.11.15.화,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,건강한 엄마되기,"제주 여행 마지막 코스로 들른 바이제주~
예쁜 제품이 많았어요~
딸아이한테 어울릴 제품을 구매하고 왔어요~",22.11.15.화,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,맘1313,여러가지 기념품 샀어요~종류가 다양해요^^,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,gwj****,굿,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,dindbcidn,굿,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,강여사36,굳,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,withmay,굳,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,OUI57,예쁜 기념품 샀습니다,22.11.14.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,스테비아틈메이러,도르멍 돼지빵 추천해요,22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,psh****,굿,22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,꿍e2,"제품종류가 아주 많아요.
제주가면 이곳에서만 구입하게 됩니다.",22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,솔솔라라솔솔미32,제주기념품 다양해서 좋아요,22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,구르밍5,이쁜게 너무 많아용 ㅜ,22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,애플망고3177,종류가 엄청 많아요.,22.11.13.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,Okok99,"갖고싶은, 선물하기 좋은 팬시용품이 많아요~~^^",22.11.12.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,BRbory,종류많고 짱좋네요!!!!,22.11.12.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,jua****,선물하기좋아요,22.11.12.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,스벅좋아,굳,22.11.12.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,내별명은매자,여기는 올 때마다 너무 좋아요~~ 제주도 올 때마다 들르는 곳이에용ㅋㅋㅋㅋ,22.11.11.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,clu****,제품이 다양해서 좋아요~ ,22.11.11.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,황이현,선물할겸 들렀는데 좋아용,22.11.11.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,이므지똥,귀엽고 아기자기한 물건 너무 많아서 좋았어요ㅠㅠㅜㅜㅠㅠㅜ동생이 고래 좋아해서 고래 관련 물건 많이 샀는데 특히 팔찌!!!!!!!! 짱 귀여움ㅎㅎ어린이용 써지컬 팔찐데 성인인 저한테도 맞아서 더 해피 ㅎㅎ,22.11.10.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,EUGENE85,"소품샵중에 제일 큰것 같고, 다양한 제품이 많이 있어서 좋아요! 관광객 지인들 올때마다 같이 들리면 다들 너무 좋아합니다^^",22.11.10.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,제주바닷속으로,제주공항 근처에 위치한 기념품 가게로 바다보이는 전망에 1~2층에 걸쳐 다양한 상품들을 선택할 수 있어서 제주 여행하면서 들리기 좋은 기념품 가게였습니다!!,22.11.10.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,clu****,다양한 기념품들이 있어서 좋아요~ 공항에서 가깝고 밪다뷰 카페도 가까워서 쉬기 좋아요.,22.11.10.목,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,jpchun74,제주에서 산 루리 선물,22.11.9.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,Goodshine,종류도 많고 넘 괜찮네요:),22.11.9.수,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,도미미솔,상품이 다양해서 쇼핑하기 좋아요~,22.11.8.화,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,날자 아이비,ㅇ,22.11.8.화,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,까비90,공항 가기 전 들르기 좋은 위치입니다. 다양한 상품이 많아요. 제주 느낌 듬뿍 풍기는 주전부리 선물 사기도 좋습니다.,22.11.8.화,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,seolsy9950,다양한 물건들이 많았어요,22.11.7.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,제니oo,집에서 사용하고싶어서 고심하다가 샀는데 정말 마음에 드네요 ㅎㅎ,22.11.7.월,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,yao****,좋아요,22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,g7****,^^~~,22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,이 순간이 소중합니다,"제주에 갈때마다 들리는  곳이에요
갈수록 다양하고 마음을 흔들어 놓는 상품들이  늘어나서 늘 행복한 고민에 빠지게 하는 곳이에요
",22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,뜨레모아80,ㅈㅇ,22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,펠리씨떼,이뻐요,22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,나다7089,좋아요,22.11.6.일,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,luluflower55,"제주 기념품 사기 돟은 곳입니다.
가격은 시장이나 다른곳보다 조금 비쌀수도 있지만 특색있는. 기념품들이 많아서 쇼핑하기 좋아요",22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,ceirna0907,선물사기에 종류가 많아요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,우아우아애미넴,택배 보낼 수 있어서 좋더라구요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,설계자들,"여러가지상품이 많아서
좋았습니다",22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,수사자님,,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,내성적인보스,종류가 다양해서 살게 많아요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,이예은76,좋아요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,잉용64,종류가 너무 많아 좋아요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,별처럼빛나는35,예쁜 기념품이 많아요,22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,youja c,"지인들 선물사러 들렸다가 이것저것 사서 가요~살게 많고 직원분들도 친절하시고 좋아요!
",22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,Hwani i,"제주에 또 가면 들러봐야지 하는 생각
렌트차량 근처에 있어서 좋았음
또 의미있는 선물을 고래모양 아가베개
제주도에만 있는건 아니겠지만.. 지인 선물로 굳",22.11.5.토,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,tnd****,귀여운 소품들 많아요~~,22.11.4.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,지니73959,굿,22.11.4.금,네이버,
바이제주,"판촉,기념품","별점
4.41/5",제주 제주시 서해안로 626 에이동,064-745-1134,,클로이러브,"지인들 선물 살겸 들렀는데
매장이 진짜 크고 상품도 다양하네요
바다 앞이라 뷰도 좋아요",22.11.4.금,네이버,
