개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
정보과학도서관 동아리실,정보과학도서관,다목적실,금+국가지정공휴일+개관기념일,09:00,22:00,09:00,18:00,N,,,,,12,32.79,,인터넷,,경기도 과천시 중앙로 24,경기도 과천시 갈현동 677,경기도 과천시청,정보과학도서관,02-2150-3008,http://www.gclib.go.kr,37.4187457,126.9897163,2022-06-30,3970000,경기도 과천시
국민체육센터 다목적실1,국민체육센터,다목적실,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,09:00,21:00,09:00,17:30,Y,1,38000,,,40,296,,유선 접수+인터넷 접수,,경상남도 양산시 물금읍 청룡로 33,경상남도 양산시 물금읍 가촌리 990-15,경상남도 양산시시설관리공단,국민체육센터팀,055-379-8640,http://www.yssisul.or.kr/,35.3265250431,128.9950710293,2022-06-30,5380000,경상남도 양산시
주안4동,주안4동행정복지센터,다목적실,토+일+공휴일,09:00,21:00,00:00,00:00,N,1,0,1,,40,165,회의용책상+의자,방문+전화,,인천광역시 미추홀구 구월남로 5,인천광역시 미추홀구 주안동 1552-16,인천광역시 미추홀구청,주안4동행정복지센터,032-728-6386,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=42,37.45512738,126.6903025,2022-07-07,3510500,인천광역시 미추홀구
주안4동,주안4동행정복지센터,회의실,토+일+공휴일,09:00,21:00,00:00,00:00,N,1,0,1,,20,43,회의용책상+의자,방문+전화,,인천광역시 미추홀구 구월남로 5,인천광역시 미추홀구 주안동 1552-16,인천광역시 미추홀구청,주안4동행정복지센터,032-728-6386,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=42,37.45512738,126.6903025,2022-07-07,3510500,인천광역시 미추홀구
주안5동,주안5동행정복지센터,회의실,토+일,09:00,18:00,00:00,00:00,Y,,,,,,,,방문+전화,,인천광역시 미추홀구 석정로 462,인천광역시 미추홀구 주안동 20-1,인천광역시 미추홀구청,주안5동행정복지센터,032-440-6403,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=43,37.46592083,126.6870503,2022-07-07,3510500,인천광역시 미추홀구
주안6동,주안6동행정복지센터,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,N,1,,1,,20,310,회의용책상+의자,방문+전화,,인천광역시 미추홀구 경원대로864번길 59,인천광역시 미추홀구 주안동 1616,인천광역시 미추홀구청,주안6동행정복지센터,032-728-6422,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=44,37.46127832,126.692311,2022-07-07,3510500,인천광역시 미추홀구
주안7동,주안7동행정복지센터,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,40,130,회의용책상+의자,방문+전화,,인천광역시 미추홀구 인하로 265,인천광역시 미추홀구 주안동 1437-5,인천광역시 미추홀구청,주안7동행정복지센터,032-728-6443,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=45,37.44844518,126.6776513,2022-07-07,3510500,인천광역시 미추홀구
주안8동,주안8동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,1,0,1,,,,회의용책상+의자,방문+전화,,인천광역시 미추홀구 인주대로470번길 24,인천광역시 미추홀구 주안동 1530,인천광역시 미추홀구청,주안8동주민센터,032-880-4705,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=46,37.44956626,126.6893094,2022-07-07,3510500,인천광역시 미추홀구
주안8동,주안8동 북까페,회의실,토+일,09:00,18:00,00:00,00:00,N,1,0,1,,,,회의용책상+의자,방문+전화,,인천광역시 미추홀구 인주대로470번길 24,인천광역시 미추홀구 주안동 1530,인천광역시 미추홀구청,주안8동주민센터,032-880-4705,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=46,37.44956626,126.6893094,2022-07-07,3510500,인천광역시 미추홀구
관교동,관교동주민센터,회의실,토+일,09:00,18:00,00:00,00:00,N,,,,,,,,방문+전화,,인천광역시 미추홀구 인하로 452,인천광역시 미추홀구 관교동 13-1,인천광역시 미추홀구청,관교동주민센터,032-728-6483,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=6,37.44417922,126.6968093,2022-07-07,3510500,인천광역시 미추홀구
관교동,관교동주민센터,다목적실,일,09:00,18:00,09:00,18:00,N,,,,,,,,방문+전화,,인천광역시 미추홀구 인하로 452,인천광역시 미추홀구 관교동 13-1,인천광역시 미추홀구청,관교동주민센터,032-728-6483,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=6,37.44417922,126.6968093,2022-07-07,3510500,인천광역시 미추홀구
문학동,문학동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,1,10000,1,,20,112,회의용책상+의자,방문+전화,,인천광역시 미추홀구 소성로 339,인천광역시 미추홀구 문학동 385-6,인천광역시 미추홀구청,문학동행정복지센터,032-728-6501,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=18,37.43768495,126.6850043,2022-07-07,3510500,인천광역시 미추홀구
문학동,문학동행정복지센터,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,1,10000,1,,20,146,,방문+전화,,인천광역시 미추홀구 소성로 339,인천광역시 미추홀구 문학동 385-6,인천광역시 미추홀구청,문학동행정복지센터,032-728-6501,http://michu.incheon.kr/dongoffice/index.asp?dong_idx=18,37.43768495,126.6850043,2022-07-07,3510500,인천광역시 미추홀구
만남의집 대회의실,금산다락원,회의실,토요일+공휴일,09:00,21:00,00:00,00:00,N,,,,,25,,,,,충청남도 금산군 금산읍 금산로 1559,,충청남도 금산군청,금산다락원,041-750-4413,https://www.geumsan.go.kr/daragwon/html/sub02/020203.html,36.11206663,127.4916234,2022-06-29,4550000,충청남도 금산군
만남의집 소회의실,금산다락원,회의실,토요일+공휴일,09:00,21:00,00:00,00:00,N,,,,,15,,,,,충청남도 금산군 금산읍 금산로 1559,,충청남도 금산군청,금산다락원,041-750-4413,https://www.geumsan.go.kr/daragwon/html/sub02/020203.html,36.11206663,127.4916388,2022-06-29,4550000,충청남도 금산군
금산종합체육관 강당,금산종합체육관,체육관,공휴일,09:00,21:00,09:00,21:00,Y,,(평일)160000+(주말)180000,1,32000,4500,5407,음향,방문,,충청남도 금산군 금산읍 사직로 20,충청남도 금산군 금산읍 상옥리 357,충청남도 금산군청,관광문화체육과,041-750-2413,,36.10138659,127.4789591,2022-06-29,4550000,충청남도 금산군
운동장,금산종합운동장,기타,연중무휴,09:00,21:00,09:00,21:00,Y,,(평일)110000+(주말)130000,1,22000,10000,141142,음향+전기,방문,,충청남도 금산군 금산읍 금산로 1151,충청남도 금산군 금산읍 하옥리 73,충청남도 금산군청,관광문화체육과,041-750-2413,,36.07914933,127.4895952,2022-06-29,4550000,충청남도 금산군
족구장,금산군생활체육관,족구장,연중무휴,09:00,21:00,09:00,21:00,Y,,실내코트(2면)(평일 30000 + 주말 50000)+실외코트(4면)(평일 20000 + ,,,300,9800,전기,전화,,충청남도 금산군 금성면 진산로 47,충청남도 금산군 금성면 양전리 381-4,충청남도 금산군청,관광문화체육과,041-750-2413,,36.11440088,127.479376,2022-06-29,4550000,충청남도 금산군
축구장,금산군 남일면 체육센터,축구장,연중무휴,09:00,21:00,09:00,21:00,Y,,인조잔디(2면)(평일 50000 + 주말 70000)+풋살장(1면)(평일 20000 + 주,,,500,13568,전기,전화,,충청남도 금산군 남일면 금산로 552,충청남도 금산군 남일면 음대리 315-1,충청남도 금산군청,관광문화체육과,041-750-2413,,36.02915634,127.5029975,2022-06-29,4550000,충청남도 금산군
배드민턴장,금산군배드민턴체육거ㅣㄴ,배드맨턴장,연중무휴,09:00,21:00,09:00,21:00,Y,,19세 이상(평일 2000+주말 3000)+19세 이하(평일 1500 + 주말 2000),,,200,1000,,방문,,충청남도 금산군 금산읍 사직로 8,충청남도 금산군 금산읍 상옥리 362,충청남도 금산군청,관광문화체육과,041-750-2413,,36.10044663,127.4804214,2022-06-29,4550000,충청남도 금산군
테니스장,금산군종합운동장,테니스장,연중무휴,09:00,21:00,09:00,21:00,Y,,실내코트군민(4면)(평일 2000 + 주말 3000)+실외코트군민(3면)(평일 2000 +,,,200,2884,,방문,,충청남도 금산군 금산읍 금산로 1229-5,충청남도 금산군 금산읍 하옥리 73,충청남도 금산군청,관광문화체육과,041-750-2413,,36.08064246,127.489791,2022-06-29,4550000,충청남도 금산군
가평체육관,가평군 가평읍,체육관,"매월 둘째, 넷째 월요일",05:30,22:00,05:30,22:00,Y,2,1100,1,1,,,,,,경기도 가평군 가평읍 문화로 131,경기도 가평군 가평읍 대곡리 316,가평군 시설관리공단,문화체육팀,031-8078-8084,www.gpfmc.or.kr,37.825131,127.5062327,2021-09-06,4160000,경기도 가평군
가평종합운동장,가평군 가평읍,다목적경기장,연중무휴,06:00,22:00,06:00,22:00,Y,2,"육상-500축구장- 1,700",1,1,,1314,,,,경기도 가평군 가평읍 문화로 131,경기도 가평군 가평읍 대곡리 316,가평군 시설관리공단,문화체육팀,031-8078-8071,www.gpfmc.or.kr,37.825131,127.506232,2021-09-06,4160000,경기도 가평군
가평생활체육공원,가평군 가평읍,다목적경기장,연중무휴,00:00,22:00,00:00,22:00,N,2,"육상-500축구장- 1,000농구장- 1,000족구장- 1,000풋살경기장- 1,000테니",1,1,,106224,,,,경기도 가평군 가평읍 문화로 131,경기도 가평군 가평읍 대곡리 316,가평군 시설관리공단,문화체육팀,031-8078-8084,www.gpfmc.or.kr,37.825131,127.5062327,2021-09-06,4160000,경기도 가평군
조종생활체육공원,가평군 조종면,다목적경기장,연중무휴,00:00,22:00,00:00,22:00,N,2,"육상-500축구장- 1,000농구장- 1,000족구장- 1,000풋살경기장- 1,000테니",1,1,,12290,,,,경기도 가평군 조종면 조종희망로26번길 16,경기도 가평군 조종면 현리 420-12,가평군 시설관리공단,문화체육팀,031-8078-8089,www.gpfmc.or.kr,37.8185011,127.352238,2021-09-06,4160000,경기도 가평군
조종국민체육센터,가평군 조종면,체육관,매주 일요일 공휴일,06:00,21:00,06:00,21:00,Y,2,"헬스장- 2,500수영장- 4,000",1,1,,1114,,,,경기도 가평군 조종면 조종희망로26번길 16,경기도 가평군 조종면 현리 420-12,가평군 시설관리공단,문화체육팀,031-8078-8089,www.gpfmc.or.kr,37.8185011,127.352238,2021-09-06,4160000,경기도 가평군
녹번동 자치회관 3층 다목적실,녹번동 자치회관,다목적실,휴관중,11:00,21:00,12:00,16:00,Y,2,15000,,,50,92,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 은평로 195,,서울특별시 은평구청,녹번동,02-351-5022,http://yeyak.seoul.go.kr/,37.6021512900,126.9299246000,2021-09-01,3110000,서울특별시 은평구
녹번동 자치회관 3층 제1강의실,녹번동 자치회관,강의실,휴관중,09:00,21:00,12:00,16:00,Y,2,10000,,,20,44,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 은평로 195,,서울특별시 은평구청,녹번동,02-351-5022,http://yeyak.seoul.go.kr/,37.6024574200,126.9288229000,2021-09-01,3110000,서울특별시 은평구
녹번동 자치회관 3층 제2강의실,녹번동 자치회관,강의실,휴관중,09:00,21:00,12:00,16:00,Y,2,10000,,,20,43,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 은평로 195,,서울특별시 은평구청,녹번동,02-351-5022,http://yeyak.seoul.go.kr/,37.6021692500,126.9298226000,2021-09-01,3110000,서울특별시 은평구
불광1동주민센터 본관4층,불광1동 자치회관,다목적실,휴관중,09:00,21:00,10:00,14:00,Y,2,20000,,,50,116,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 진흥로15길 10,,서울특별시 은평구청,불광1동,02-351-5052,http://yeyak.seoul.go.kr/,37.6103527300,126.9320881000,2021-09-01,3110000,서울특별시 은평구
불광1동주민센터 본관1층(주민개방용 공실),불광1동 자치회관,주민사랑방,휴관중,09:00,18:00,10:00,14:00,Y,2,10000,,,5,10,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 진흥로15길 10,,서울특별시 은평구청,불광1동,02-351-5052,http://yeyak.seoul.go.kr/,37.6103527300,126.9320881000,2021-09-01,3110000,서울특별시 은평구
"불광2동 자치회관 다목적실(월,화,수,목,금)",불광2동 자치회관,다목적실,휴관중,09:00,21:00,00:00,00:00,Y,2,15000,,,60,92,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 연서로41길 16,,서울특별시 은평구청,불광2동,02-351-5063,http://yeyak.seoul.go.kr/,37.6264887200,126.9272765586,2021-09-01,3110000,서울특별시 은평구
갈현1동문화의집 문화관람실(4층),갈현1동 문화의집,다목적실,휴관중,13:00,20:00,00:00,00:00,Y,2,20000,,,90,119,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 갈현로 301,,서울특별시 은평구청,갈현1동,02-351-5096,http://yeyak.seoul.go.kr/,37.6236884800,126.9166888000,2021-09-01,3110000,서울특별시 은평구
갈현1동 문화의집 문화창작실(4층),갈현1동 문화의집,강의실,휴관중,10:00,22:00,00:00,00:00,Y,2,15000,,,30,57,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 갈현로 301,,서울특별시 은평구청,갈현1동,02-351-5096,http://yeyak.seoul.go.kr/,37.6236884800,126.9166888000,2021-09-01,3110000,서울특별시 은평구
갈현2동주민센터 4층 사례회의실,갈현2동 자치회관,회의실,휴관중,09:00,21:00,00:00,00:00,Y,2,10000,,,12,25.89,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 연서로27길 31-6,,서울특별시 은평구청,갈현2동,02-351-5125,http://yeyak.seoul.go.kr/,37.6186753700,126.9157763000,2021-09-01,3110000,서울특별시 은평구
갈현2동 자치회관 3층 소강좌실 대관,갈현2동 자치회관,강의실,휴관중,09:00,21:00,00:00,00:00,Y,2,10000,,,16,17.71,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 연서로27길 31-6,,서울특별시 은평구청,갈현2동,02-351-5125,http://yeyak.seoul.go.kr/,37.6186753700,126.9157763000,2021-09-01,3110000,서울특별시 은평구
갈현2동 자치회관 4층 컴퓨터실 대관,갈현2동 자치회관,기타,휴관중,09:00,21:00,00:00,00:00,Y,2,10000,,,16,40.25,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 연서로27길 31-6,,서울특별시 은평구청,갈현2동,02-351-5125,http://yeyak.seoul.go.kr/,37.6186753700,126.9157763000,2021-09-01,3110000,서울특별시 은평구
갈현2동 자치회관 3층 다목적실,갈현2동 자치회관,다목적실,휴관중,09:00,21:00,00:00,00:00,Y,2,25000,,,100,154.87,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 연서로27길 31-6,,서울특별시 은평구청,갈현2동,02-351-5125,http://yeyak.seoul.go.kr/,37.6186753700,126.9157763000,2021-09-01,3110000,서울특별시 은평구
구산동 자치회관 3층 직원식당,구산동 자치회관,회의실,휴관중,09:00,22:00,10:00,14:00,Y,2,10000,,,50,30,,공공서비스예약관리시스템 혹은 유선 문의,,서울특별시 은평구 갈현로17길 10,,서울특별시 은평구청,구산동,02-351-5154,http://yeyak.seoul.go.kr/,37.6117558400,126.9103541000,2021-09-01,3110000,서울특별시 은평구
게이트볼장,예래동전천후게이틀볼장,기타,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 하예로19번길 67,,제주특별자치도 서귀포시,체육진흥과,064-760-3621,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2450918,126.3805994,2022-04-30,6520000,제주특별자치도 서귀포시
대극장,서귀포예술의전당,강당,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,802,1603,,,,제주특별자치도 서귀포시 태평로 270,,제주특별자치도 서귀포시,서귀포예술의전당,064-760-3343,https://culture.seogwipo.go.kr/artcenter/how/intro.htm,33.2463334,126.5507911,2022-04-30,6520000,제주특별자치도 서귀포시
소극장,서귀포예술의전당,강당,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,190,372,,,,제주특별자치도 서귀포시 태평로 270,,제주특별자치도 서귀포시,서귀포예술의전당,064-760-3343,https://culture.seogwipo.go.kr/artcenter/how/intro.htm,33.2463334,126.5507911,2022-04-30,6520000,제주특별자치도 서귀포시
