ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID,image
4603,iloveyouu40,굿,네이버,4.08,22.11.10.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4604,jy0****,"무슨 공장인지..,, 전화받는 여자직원 교육좀시키세요 아오 말투부터 바꾸시길",네이버,4.08,22.11.10.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4605,박소운,"니로 ev 3일간 대여했어요! 차상태 좋고 직원분들 모두 친절하시네요. 차 실내에서 냄새도 안나고, 다니는 내내 불편한 점 없었습니다~~! 재이용 의사 있어요! ",네이버,4.08,22.11.7.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4606,김순진14,굿,네이버,4.08,22.11.6.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4607,은우0849,.,네이버,4.08,22.10.30.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4608,nu****,.,네이버,4.08,22.10.30.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4609,jaegyuer,.,네이버,4.08,22.10.30.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4610,sek2157,보통 ,네이버,4.08,22.10.29.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4611,극한의효율주의,"코나하면 전기차 , 전기차하면 코나  디씨콤보타입으로 충전소도 많이 구비되어 있고 여자 운전자가 몰기엔 크게 부담스럽지 않았음  코나 최고 .. 승차...",네이버,4.08,22.10.24.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4612,엘리자베스 31세,"렌트카는 깨끗하고 상태좋았는데, 문제는 셔틀버스입니다. ㅠㅠ 작은 버스인데, 배차간격도 길고, 짐 실을곳도 없어서 캐리어 다 들고타야하고, 그와...",네이버,4.08,22.10.14.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4613,최선미0808,픽업했을때부터 연료가 한칸인 건 좀 너무하지 않나요? 2020년 차라고 하는데 타이어마모상태도 별로고..,네이버,4.08,22.10.1.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4614,미니쑤니zio,직원분들 친절하시고 좋았어요,네이버,4.08,22.9.25.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4615,시율70,좋았습니다. 다음에도 이용하고 싶네요.,네이버,4.08,22.9.13.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4616,Acc0rd,저같이 걱정 많으신 분들 위해 후기 남깁니다. 결론적으로 믿고 빌리셔도 됩니다! 나쁜 후기는 없었지만 혹시나 하는 마음에.. 인수할때 4k화질로 차량 하...,네이버,4.08,22.9.11.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4617,산동공주71,친절해요,네이버,4.08,22.9.2.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4618,채민0,굿,네이버,4.08,22.9.1.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4619,HMK50,굿,네이버,4.08,22.9.1.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4620,베트남신랑,XM3 48시간 대여,네이버,4.08,22.8.28.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4621,ddo****,좋았습니다 ,네이버,4.08,22.8.18.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4622,알콩이65,무난해요,네이버,4.08,22.8.13.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4623,uptoo781,차량내부는 나름 깨끗.연료칸  계산하는게 좀 그닥; ,네이버,4.08,22.8.7.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4624,까망토,굿,네이버,4.08,22.7.31.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4625,헷79,👍🏻,네이버,4.08,22.7.30.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4626,미뇽1,차량 깨끗하고 좋아요~ 친절하신 직원분들 덕분에 잘 반납하고 즐거운 여행하고 왔어요,네이버,4.08,22.7.22.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4627,검단신동,친절하시지만 차에서 냄새가나요~ ,네이버,4.08,22.7.21.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4628,세남매 엄마,좋아요 ,네이버,4.08,22.7.18.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4629,rub****,굿,네이버,4.08,22.7.16.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4630,ㅅㅇ4317,쉐보레 스파크 빌려서 연료 상태도 정확히 알 수 없어서 손해 봤어요 .. 다시는 여기서 렌트 안할 것 같아요..  주유 기준을 제대로 하셨으면 좋겠어요. 다...,네이버,4.08,22.7.11.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4631,yic600451,"손님이 많아 매우?친절하다는 아니지만 바쁜것에 비해 잘응대해주시고 친절하십니다~차량외관상태는 좋은편이었고 BMW 420i 21년식이다보니 25,...",네이버,4.08,22.7.10.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4632,waw****,조아요,네이버,4.08,22.7.10.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4633,Ssun69,완전 자차를 들었지만 계약서 읽어보면 아님차량 상태 좋지 않음다음엔 돈 더 들어도 다른데서 하려구요,네이버,4.08,22.7.6.수,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4634,쑥쑥이잉,왔다갑니다,네이버,4.08,22.7.5.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4635,pph****,..,네이버,4.08,22.6.28.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4636,kis****,굿,네이버,4.08,22.6.28.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4637,퍄퍄3,굿,네이버,4.08,22.6.18.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4638,간디용,렌트카 좋아요 ㅎ,네이버,4.08,22.6.17.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4639,황선우82,깨끗하네요,네이버,4.08,22.6.17.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4640,하옴,좋아용,네이버,4.08,22.6.7.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4641,풀필드,7시반까지 차량반납받으심 1시간 추가-만원 결제받았고 전기차가 첨이라 충전 시도하다 안되서 걍갔는데 추가금 2만원 있었어요 차량 깨끗한편으로 만족,네이버,4.08,22.6.4.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4642,뽀코레,차량이 깨끗해서 운전하기 좋았어요!,네이버,4.08,22.6.4.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4643,jun****,최악,네이버,4.08,22.5.28.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4644,76****,ㅜㅜ,네이버,4.08,22.5.28.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4645,헬잉,굿굿,네이버,4.08,22.5.27.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4646,lee****,공항에서 10분거리에 위치하고 있어요. 가격은 저렴하니 참고하세요 ,네이버,4.08,22.5.21.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4647,튀김우동87,조아요,네이버,4.08,22.5.17.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4648,gkffpffmdi,굿,네이버,4.08,22.5.9.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4649,rub****,굿,네이버,4.08,22.5.8.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4650,제이 제인,.......,네이버,4.08,22.5.7.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4651,coco0608,전기차 렌트 처음 빌린 전기량 대로 반납 해야함 안그럼 반납시 겁나 비쌈,네이버,4.08,22.5.2.월,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4652,챠챠96,저렴하게 잘 이용했습니다.,네이버,4.08,22.4.28.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4653,가을하늘4676,친절해요,네이버,4.08,22.4.23.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4654,Avril10,비행기 지연으로 늦게 도착하여 거의 퇴근시간인데도 픽업와주셔서 감사했어요,네이버,4.08,22.4.23.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4655,나라가자4,차에 기스나 떨어진부분?깨진부분 많아요.. 사진 잘 찍어두세용,네이버,4.08,22.4.14.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4656,요로롱40,보통보통..,네이버,4.08,22.4.10.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4657,공공히공공,굿,네이버,4.08,22.3.20.일,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4658,알파포도당,3박 4일 차 잘 이용했어요^^,네이버,4.08,22.3.19.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4659,하늘이좋아32,좋아요,네이버,4.08,22.3.16.수,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4660,양지 님,경차 랜트 가성비 좋습니당,네이버,4.08,22.3.16.수,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4661,1008비앙,"급하게 제주 올 일이 있어서 빌렸는데 (싼 차, 싼 요금은 딱 여기, 스파크 뿐이었다. 그것도 겨우겨우 ㅋㅋ) 빠르게 빌려주고 빠르게 반납시켜준다. 좋은듯...",네이버,4.08,22.3.1.화,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4662,Jade6711,살면서 이용한 렌트카 업체 중 최 악 이었습니다 차량반납 시 인계 직원의 건성건성한 태도.  공항 픽업/드랍 버스 운전기사 분(젊고 안경쓴 남자 분)은 ...,네이버,4.08,22.2.26.토,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4663,ivan2020,굿,네이버,4.08,22.2.18.금,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
4664,미스터 고,싸네요 굳,네이버,4.08,22.2.17.목,42,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_91%2F1629365806710obPyB_PNG%2FsFHO1P7p9xoxlTg_jxmCdZIj.png']
