ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID
376,#,"셀토스1.6 T 가솔린 렌트했습니다. 공홈에서 예약하니 바로 톡 메시지 옵니다. 문의 글에도 응답 빠릅니다. 예약 당일, 셔틀버스 탑승하는데 기사님 친절하십니다. 렌트회사에 금방 도착하고 접수처 직원분 친절하게 응대해줍니다. 면허증 접수하니 폰에 전자계약서 옵니다. 폰에 그대로 체크하고 서명하니 접수 완료. 셀토스 기본 기능 알려주는 안내문도 폰에 전송됩니다. 차는 이미 현관 앞에 대기중. 차량인도 직원분 역시 친절하게 안내해줍니다. 네비, 폰 블루투스나 USB로 음악틀기, 운전보조등 여러 기능들 이미 알고있어서 따로 묻지는 않았지만 궁금한 거 문의하면 잘 설명해주실겁니다. 공홈에서 렌트하고자 하는 차의 내부를 미리 볼 수 있는데 실제로 인도받은 차는 더 좋았습니다. 차 상태가 아주 좋아서 깨끗하고 안전하게 이용했습니다. 반납할 때는 트렁크에서 짐을 내리고 있으니 인수담당자분이 와서 바로 반납됐습니다. 기다리고 지체하게 하면 안된다는 철칙이라도 있는 듯 합니다. 고객들이 신경 쓸 것은 안전운전 뿐인듯. 셔틀버스로 공항 바로 이동. 제주여행의 매끄러운 마무리. 그리고 반납완료문자와 서비스 만족 설문요청문자. 이렇듯 꼼꼼한 관리가 이루어지니 호평하고 강추합니다.",카카오맵,5,20.05.28.,12
377,🎶,"직원분들 친절하셔요."" ""특히 공항에서 렌트카로 이동하는 셔틀 운전해주신 직원분께서 너무 친절하셔서 기억에 남습니다.",카카오맵,5,20.05.17.,12
378,leechunsu,"k7프리미어  이용 했습니다. 타 렌트카 이용 많이 했는데 옆면 광고가 넘 부담스러워서 이번엔 이쪽을 이용했는데 만족합니다. 직원분들도 친절하구요 인도 준비하고 기다리던 중  비가왔다면서 다시 세차하고 오더군요 서비스가 좋았습니다. 공항에서 너무가까워서 차를 반납하고 구경삼아 걸어서 공항으로 갔습니다.(5분정도)"" """" ""슈퍼자차 면책금 휴차비 한도가 없어 부담없이 이용했습니다.",카카오맵,5,20.05.10.,12
379,파이란,만족스럽습니다. 다른 렌트카 평보고 제주 첫렌트카 고민했는데 군더더기없이 만족스럽습니다. 추천합니다.,카카오맵,5,20.01.13.,12
380, ,"전용셔틀10분마다있고, 빠르고 친절하고 바로옆에 주유소있고, 분위기좋고 최고입니다.",카카오맵,5,20.01.11.,12
381,crystal,"온라인으로 찾아볼때 다른곳보다 조금 비쌌지만, 전화응대가 친절한점 안내가 상세한점, 공항바로 앞 걸어가도 되는거리가 마음에 들어 예약했어요. 경차만큼 저렴한 소형차라 차가 어떨지 걱정됐는데 막상 받아보니 깨끗하고 관리가 잘되어 있었습니다. 처음부터 연료 풀인것도 마음에 들었고요. 마음껏 타고 다니다가 반납시 가까운 주유소에서 연료 채워 반납했네요~ 제주여행 끝까지 기분좋았네요.",카카오맵,5,20.01.11.,12
382,Good Dragon,"강추!! 제주공항에서 걸어서 4분 거리에 있어 가까웠고, 최근년식 신차에 블박,후방카메라,블루투스가 기본옵션이었어요~ 차도 신차라 깨끗하고 직원들도 친절하더라구요~ 특히 슈퍼자차 가입하면 추가할인도 되고 단독사고나 휠타이어파손시에도 부담없었어요~ 또 이용할 예정입니다! ^^",카카오맵,5,19.11.01.,12
383,금주선언(술먹자고하지마삼요),"3박4일 카니발리무진 슈퍼자차로 빌렸는데 차 상태 세차 상태 아주 좋았습니다  재 사용 의사 있고요"" """" ""덕분에 좋은 여행했습니다",카카오맵,5,19.10.12.,12
384,바밤바,"2월에 출장 때문에 처음 이용했을 때 빠른 대여절차 및 상태좋은 차량이 아주 마음에 들어 이번 6월말에 휴가를 떠날 때에도 이용했습니다. 차량 상태 아주 좋구요, 렌트카 빌리면서 이렇게 마음에 들었던 적은 처음이었습니다. 서비스, 가격 등 모든 면에서 만족했습니다.",카카오맵,5,19.07.08.,12
385,월터화이트,슈퍼 보험있어서 그냥 맘놓고 다니면 됩니다. 친절하시고 셔틀버스도 운뎡합니다.,카카오맵,5,19.06.17.,12
386,잉?,"수퍼자차있고 서비스나 일처리 모두 깔끔함, 단 차량인수시 외부세차여부는 미지수.",카카오맵,5,19.06.14.,12
387,이경원,"LPG차 빌리시는 분은 여기 근처 굿모닝충전소 말고 다른 곳에서 채워오세요. 꼭! 다른 곳 930원할때 1,290원 받아먹는  악덕 업체 입니다. 반납시간 촉박해서 오는  사람들 상대로 사기를 치고 있어요.  렌트카는 불편함 없이 이용했고,  반납시간 3분 늦어 조마조마 했는데  3분 정도에 추가 요금 요구하는 업체는 아니네요. 다른 곳도 그런지는 모르겠지만 걸고 넘어지면  할말 없는 상황이긴 하잖아요. 기대 이상의 컨디션 좋은 차(7천킬로 후반)를 "" ""주시기도 했고해서 5점을 드립니다."" ""차 내부도 아주 깨끗했어요.",카카오맵,5,18.08.24.,12
388,내가진짜쩝쩝박산데다따라하네,저렴하고 친절합니다. 공항이랑도 무지 가까워서 굳이 셔틀안타고 걸어가도 오래 안걸리네요.,카카오맵,5,17.11.20.,12
389,프로평가조류,"왜인지 모르겠지만 여기서 자주 빌리게 됨"" ""안에서 오메기떡 예약 받는 분이 있음"" ""누가 먹어보고 후기 좀 써줬으면",카카오맵,5,17.11.19.,12
390,붉은장미,"비추,, 불친절",카카오맵,1,22.11.06.,14
391,oui,셔틀버스 출발시간 전에 비행기 탑승시간 촉박해서 남직원분께 말씀드렸는데 퇴근길에 델다주심ㅠㅠ 정말 감사합니다ㅠㅠ,카카오맵,5,22.10.23.,14
392,식도락,"니로 EV 렌트했음. 차량 위생상태는 좀 불량했지만 아주 저렴한 가격에 빌렸고, 풀옵션인지 모르겠지만 내가 끄는 G70에 있는 옵션 거의 다 들어가 있었고 통풍시트까지 있어서 만족스러웠음. 문제는... 3일째 되는날 아침에 조수석 앞쪽 주차센서가 계속 감지를 하는거임. 주차할 때마다 경고음에 아주 미칠지경이어서 뭐가 묻은 건지 붙은 건지 무슨 문제인지 나가서 살펴봄. 근데.... 범퍼안쪽으로 센서가 빠져있는거... 나는 사고난 적도 없고 누가 박고간 것도 아닌데 갑자기;;; 당황해서 일단 사진찍고 렌트카에 전화했는데 담당자가 전화할거라고 해서 기다림. 여행왔는데 아주 당황스러운 상황이 생겨서 짜증났음. 곧 담당자한테서 전화왔는데...ㅋㅋ 상황을 파악도 안한 상태에서 사고처리 비용 얘기부터함. 내 상황 설명해가면서 한 30분간 통화했는데 결론은 결국 내과실이라는 거. 졸라 빡쳤음. 근데 중간에 센서 조립 글루건 어쩌고 얘기하는데 차 조립에 대해서 잘은 모르지만 차에 글루건 얘기는 뭔가 이상했음. 기분 잡친상태에서 일단 일정이 있으니 여행하고 와서 차를 다시 살핌. 근데 센서에 글루건 흔적이 보임. 바로 직감이 왔음. 아 이새x들이 예전에 센서 떼져서 글루건으로 대충 붙이고 나중에 사고나는 사람한테 덤태기 씌우려고 했구나. 근처 카센터에 전화함. 상황설명하니 내 예상대로 답변해주심. 바로 렌트카에 전화하니 쫄리는지 주절주절 말 졸라 많음. 빡쳤지만 어쨌든 여행왔는데 싸우긴 싫어서 내 답답함은 풀렸으니 반납때보자고 했더니 죄송하다함. 하...."" ""글루건 얘기 안했으면 사실 잘 몰랐을 수도 있었을텐데 지가 지 덫에 걸린 격ㅋㅋ(아근데 어차피 내가 정비소 끌고 갔으면 알았으려나)"" ""암튼 여기 저렴한 부분은 좋았는데 정말 코베어갈 놈들임. 조심하시기 바람.",카카오맵,1,22.10.12.,14
393,식도라카,"10시예약했는데, 10시에 반납하는 차로 배정하는 대단한 렌터카…10분넘게 기다리게해놓고 고작 10분밖에 안지났는데 뭘 그러느냐는듯한 태도로 기다린사람들이 오바한거같은 기분들게 만드는 직원…그나마 뒤에 높은사람같은 사람이 블랙박스 sd카드파는건데 그거 제공해주고 반납시간 2시에서 3시로 한시간 연장해준다고해서 여행오자마자 기분 잡칠뻔한거 겨우 멘탈 잡았는데…마지막날 렌트카 반납하러 2시8분쯤 가는데, 전화와서 몇시에 반납하냐고 물어보시네요…3시까지 연장하신거 모르셨나보네요…하아…진짜 비추입니다.",카카오맵,1,22.08.06.,14
394,Tien Nguyen (티엔),외국인분은 이용이안됩니다.,카카오맵,1,22.07.24.,14
395,이주언,"렌터카아침에 컴퓨터고장이었지만 남직원의 센스있는 모바일계약대응으로 빨리대여후... 싸게 편하게 잘사용 마무리한후... 공항도착후 인지한......ㅡ..ㅡ; 간단한 마눌님 향수선물을 두고왔는데...갑자기 제 머리는 복잡하고...아찔하고 있었는데.. 전화해 확인해보니... 여사장님께서 손수 챙겨주시고 택배까지 이야기해주셔서 고마웠는데...공항까지 차량으로 본인차량으로 퇴근하면서까지 이동까지 도와주셔서 너무 감사했습니다. 나중에 아내에게..뛰어왔다는건 걸렸었어요^^."" ""다음에 제주가면 꼭 다시들르겠습니다."" ""감사합니다.^^",카카오맵,5,22.07.10.,14
396,ㅁㅇ,직원들마다 말이 다 다름;,카카오맵,1,22.06.24.,14
397,4.0kg,"마스크 안 끼냐? 반납하는데 담배 피고 있고 과잉주유한 내 기름이 아깝네 불친절은 물론 차 상태도 매우 안 좋음"" ""운전자석 뒤로 안 밀리고 내비게이션 내 차 역시 터치도 안 되고 너무 창가쪽으로 뒤로 빠져있어서 보기도 힘들었음 제발 여기서 아무도 안 했으면 ㅠㅠ",카카오맵,1,21.12.09.,14
398,김지연,"여직원 매우 불친절. 차 대여해 이용한 동안 어린이보호구역내 속도 위반했다고 연락(경찰청에서 과태료부과 통지ㅡ벌금6만원에 벌점15점)와서 자세히 보니 내가 운전한 차량이 아니고 그 시각 나는 다른 곳에 있었음. ( 그 시각 다른곳에서 삼겹살 먹음.)"" ""제주뉴렌터카에 전화해 보니 '차량 반납시각이랑 위반한 시각이랑 맞다'는듯이 말함. 제주뉴렌터카에서는 전산에 그 시각 대여했던 차량번호와 대여인을 기록 안해 놓는듯(대여 반납시각만 기록하는듯함) 내가 탔던 차량 번호를 나에게 되려 물음. 그 정도 되면 지나가는 말이라도 사과 한마디 할 줄 알았는데 과태료통지서 폐하라고 하고 끝임. 당시 차량상태도 개똥이었음.",카카오맵,1,21.11.23.,14
399,돌직구,"최악"" ""차량 창문 제대로 안닫히고 핸드폰충전기 두고 반납해서 바로 통화했는데 없다고함 "" ""내충전기 먹었나봄 1점도 아까울정도 차량내부 청소상태도 지저분하고 다신안씀",카카오맵,1,21.11.20.,14
400,고인돌,네비터치 안되고 창문 백미러 방제약품 으로 되덮혀 물 티슈로 딱아도 안딱 혀 너무 불편함,카카오맵,1,21.10.29.,14
401,시티헌터,"모닝 렌트해서 사용했습니다.  제가 사용했던 차는 별다른 불편사항 없었고, "" ""직원들이랑은 렌트할때 사무적으로 보험에 대해 딱딱 얘기했고,"" ""반납할때는 이상없는지 교차체크하고 반납 잘했습니다.",카카오맵,5,21.10.23.,14
402,정민,"니로EV 빌림, 전기차 충전카드 따로 없어서 직접 어플깔고 충전해야되는 불편함이 있지만 충전료는 절약되는 장단점이 있음. 차량상태는 고장난 곳 없이 좋았고 직원분 응대가 친절하진 않지만 나쁘지 않았음. 인수/반납 매우 빠르게 진행돼서 좋았음. 공항으로 가는 셔틀 시간 아니었음에도 불구하고 반납 후 바로 태워주셔서 좋았음. 가까움. 쫌 오래된 중고 타이어를 쓰는듯;; 타이어 상태가 안좋아서 조심히 운전해야했음. 렌터카 보험은 저렴이 업체들은 다 비슷함;; 운전에 자신없으면 메이저업체 이용해야.."" ""어쨋든 저렴한 가격에 잘 이용했습니다.",카카오맵,4,21.10.18.,14
403,Hyun,"5월에는 제주도 랜트카가 뻥티기되서 못왔는데 이번에는 적당히 잘탔네요 전기차도 나뿌지 않고.. 다만 서비스가.... 직원이 너무 불친절함 좀 나쁘게 말하면 사가지 없어보임 들리지도 않는 소리로말하고 설명도 부실하고 전기차 처음 써보는데 충전하는데 애먹고.. 시동꺼도 되는지도 몰랐구 그리고 충전시간이 오래걸려서 조금 불편한거 빼고는 운전하는데는 지장 없음 4박동안 충전 두번함 한번은 결제이상으로 무료로 찔끔씩하는거 하고  풀충전은 막날할정도로 유지비 좋음 7천원쯤 나옴 근데 렌트카 보험이 쓰레기같음ㅋㅋ  뭐 운전 이제는 험하게안해서 내가 사고낼 일은 없어서 상관없는데 완전 자차라는 상품 명부터 바꾸길ㅋㅋ 부가설명되있다지만 그지같음ㅋㅋ 일반은 다른사람이 사고"" ""내도 내가 부담하는거 도 웃기는거같구ㅋㅋ"" ""공항버스도 시간도 그지같구ㅋㅋ",카카오맵,2,21.10.04.,14
404,맛집을 찾아서~,"왠만하면 여기서 하지마세요 "" ""불진철해서 기분 더러워 지는 곳임"" ""살다살다 이런 곳은 처음~",카카오맵,1,21.10.03.,14
405,정근호,"직원들이 너무 불친절해요… "" ""반납하고 공할갈때 남직원이 스타렉스로 운전해서 갔는데 운전 중에 핸드폰도 계속보고 전반적으로 너무 불친절했어요 ㅠㅠ",카카오맵,1,21.09.30.,14
406,꿀떡냡,"모닝 빌렸는뎅 블루투스 없음, 시속 60키로 밟는 것도 힘듦, 네비 10년전꺼같음, 그리고 차안에 차에 대한 설명서 있어서 읽었는데^^ 설명서에 있는 차랑 실제 차량이랑 다른 차임ㅋ 그리고 라이트 너무 어두워서 저녁에 운전 하기 너무 무서웠음^^ ㄹㅇ 다른 차는 어떤지 모르겠지만^^전 너무 무서웠오요^^ "" ""그리고 차량 반납 늦음^^ 다른 곳 가세욤!",카카오맵,1,21.07.11.,14
407,Sooon,차량 자체는 새차인데다 별문제없이 잘 타고옴. 인수랑 반납도 빨랐음. 단점은 완전자차로 들었는데 대인 대물도 무슨 따로보험을 들어야하는데다가 휠타이어 블랙박스까지 돈덩어리임.ㅡㅡ이정도로 심한덴 처음. 플러스로 셔틀도 자주없는데(30분간격) 시간맞춰 땡 출발하는게아니고 좀 빨리감.ㅋㅋ난 탔으니 노상관이었지만 맞취오는 사람들은 짜증날듯.,카카오맵,2,21.06.28.,14
